deploy_date,collect_date,sample_month,site_code,exposure,zone,collector_type,replicate,proportion_sampled,count_classcode,count,method_code,sampler,notes
1991-01-28,1991-02-25,.,BBYX00,exposed,int_mid,tuffy,1,1,49,1,1,UNK,.,
1991-01-28,1991-02-25,.,BBYX00,exposed,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-01-28,1991-02-25,.,BBYX00,exposed,int_mid,tuffy,2,1,49,0,1,UNK,.,
1991-01-28,1991-02-25,.,BBYX00,exposed,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-01-28,1991-02-25,.,BBYX00,exposed,int_mid,tuffy,3,1,49,0,1,UNK,.,
1991-01-28,1991-02-25,.,BBYX00,exposed,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-01-28,1991-02-25,.,BBYX00,exposed,int_mid,tuffy,4,1,49,1,1,UNK,.,
1991-01-28,1991-02-25,.,BBYX00,exposed,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-01-28,1991-02-25,.,BBYX00,exposed,int_mid,tuffy,5,1,49,2,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,exposed,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,exposed,int_mid,tuffy,1,1,49,0,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,exposed,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,exposed,int_mid,tuffy,2,1,49,0,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,exposed,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,exposed,int_mid,tuffy,3,1,49,1,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,exposed,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,exposed,int_mid,tuffy,4,1,49,0,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,exposed,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,exposed,int_mid,tuffy,5,1,49,2,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,protected,int_mid,tuffy,1,1,47,1,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,protected,int_mid,tuffy,1,1,49,1,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,protected,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,protected,int_mid,tuffy,2,1,49,0,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,protected,int_mid,tuffy,3,1,47,4,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,protected,int_mid,tuffy,3,1,49,6,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,protected,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,protected,int_mid,tuffy,4,1,49,1,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,protected,int_mid,tuffy,5,1,47,1,1,UNK,.,
1991-01-29,1991-02-26,.,SHLX00,protected,int_mid,tuffy,5,1,49,2,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,exposed,int_mid,tuffy,1,1,47,1,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,exposed,int_mid,tuffy,1,1,49,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,exposed,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,exposed,int_mid,tuffy,2,1,49,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,exposed,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,exposed,int_mid,tuffy,3,1,49,1,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,exposed,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,exposed,int_mid,tuffy,4,1,49,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,exposed,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,exposed,int_mid,tuffy,5,1,49,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,protected,int_mid,tuffy,1,1,47,1,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,protected,int_mid,tuffy,1,1,49,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,protected,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,protected,int_mid,tuffy,2,1,49,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,protected,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,protected,int_mid,tuffy,3,1,49,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,protected,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,protected,int_mid,tuffy,4,1,49,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,protected,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-02-25,1991-03-24,.,BBYX00,protected,int_mid,tuffy,5,1,49,0,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,exposed,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,exposed,int_mid,tuffy,1,1,49,1,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,exposed,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,exposed,int_mid,tuffy,2,1,49,11,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,exposed,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,exposed,int_mid,tuffy,3,1,49,10,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,exposed,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,exposed,int_mid,tuffy,4,1,49,10,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,exposed,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,exposed,int_mid,tuffy,5,1,49,7,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,protected,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,protected,int_mid,tuffy,1,1,49,0,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,protected,int_mid,tuffy,2,1,47,2,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,protected,int_mid,tuffy,2,1,49,1,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,protected,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,protected,int_mid,tuffy,3,1,49,0,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,protected,int_mid,tuffy,4,1,47,1,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,protected,int_mid,tuffy,4,1,49,3,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,protected,int_mid,tuffy,5,1,47,2,1,UNK,.,
1991-02-26,1991-03-19,.,SHLX00,protected,int_mid,tuffy,5,1,49,3,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,exposed,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,exposed,int_mid,tuffy,1,1,49,10,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,exposed,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,exposed,int_mid,tuffy,2,1,49,2,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,exposed,int_mid,tuffy,3,1,47,1,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,exposed,int_mid,tuffy,3,1,49,2,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,exposed,int_mid,tuffy,4,1,47,1,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,exposed,int_mid,tuffy,4,1,49,1,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,exposed,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,exposed,int_mid,tuffy,5,1,49,1,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,protected,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,protected,int_mid,tuffy,1,1,49,12,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,protected,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,protected,int_mid,tuffy,2,1,49,4,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,protected,int_mid,tuffy,3,1,47,1,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,protected,int_mid,tuffy,3,1,49,4,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,protected,int_mid,tuffy,4,1,47,3,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,protected,int_mid,tuffy,4,1,49,3,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,protected,int_mid,tuffy,5,1,47,1,1,UNK,.,
1991-03-19,1991-04-15,.,SHLX00,protected,int_mid,tuffy,5,1,49,6,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,exposed,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,exposed,int_mid,tuffy,1,1,49,3,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,exposed,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,exposed,int_mid,tuffy,2,1,49,2,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,exposed,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,exposed,int_mid,tuffy,3,1,49,4,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,exposed,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,exposed,int_mid,tuffy,4,1,49,10,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,exposed,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,exposed,int_mid,tuffy,5,1,49,16,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,protected,int_mid,tuffy,1,1,47,5,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,protected,int_mid,tuffy,1,1,49,7,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,protected,int_mid,tuffy,2,1,47,5,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,protected,int_mid,tuffy,2,1,49,8,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,protected,int_mid,tuffy,3,1,47,1,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,protected,int_mid,tuffy,3,1,49,8,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,protected,int_mid,tuffy,4,1,47,2,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,protected,int_mid,tuffy,4,1,49,3,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,protected,int_mid,tuffy,5,1,47,3,1,UNK,.,
1991-04-15,1991-05-15,.,SHLX00,protected,int_mid,tuffy,5,1,49,8,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,exposed,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,exposed,int_mid,tuffy,1,1,49,1,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,exposed,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,exposed,int_mid,tuffy,2,1,49,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,exposed,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,exposed,int_mid,tuffy,3,1,49,2,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,exposed,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,exposed,int_mid,tuffy,4,1,49,1,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,exposed,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,exposed,int_mid,tuffy,5,1,49,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,protected,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,protected,int_mid,tuffy,1,1,49,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,protected,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,protected,int_mid,tuffy,2,1,49,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,protected,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,protected,int_mid,tuffy,3,1,49,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,protected,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,protected,int_mid,tuffy,4,1,49,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,protected,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-04-16,1991-05-13,.,BBYX00,protected,int_mid,tuffy,5,1,49,0,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,exposed,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,exposed,int_mid,tuffy,1,1,49,1,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,exposed,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,exposed,int_mid,tuffy,2,1,49,2,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,exposed,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,exposed,int_mid,tuffy,3,1,49,1,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,exposed,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,exposed,int_mid,tuffy,4,1,49,3,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,exposed,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,exposed,int_mid,tuffy,5,1,49,0,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,protected,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,protected,int_mid,tuffy,1,1,49,1,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,protected,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,protected,int_mid,tuffy,2,1,49,0,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,protected,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,protected,int_mid,tuffy,3,1,49,0,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,protected,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,protected,int_mid,tuffy,4,1,49,2,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,protected,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-05-13,1991-06-12,.,BBYX00,protected,int_mid,tuffy,5,1,49,0,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,exposed,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,exposed,int_mid,tuffy,1,1,49,5,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,exposed,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,exposed,int_mid,tuffy,2,1,49,2,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,exposed,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,exposed,int_mid,tuffy,3,1,49,6,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,exposed,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,exposed,int_mid,tuffy,4,1,49,1,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,exposed,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,exposed,int_mid,tuffy,5,1,49,2,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,protected,int_mid,tuffy,1,1,47,2,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,protected,int_mid,tuffy,1,1,49,2,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,protected,int_mid,tuffy,2,1,47,1,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,protected,int_mid,tuffy,2,1,49,1,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,protected,int_mid,tuffy,3,1,47,2,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,protected,int_mid,tuffy,3,1,49,3,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,protected,int_mid,tuffy,4,1,47,2,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,protected,int_mid,tuffy,4,1,49,1,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,protected,int_mid,tuffy,5,1,47,1,1,UNK,.,
1991-05-15,1991-06-14,.,SHLX00,protected,int_mid,tuffy,5,1,49,3,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,exposed,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,exposed,int_mid,tuffy,1,1,49,3,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,exposed,int_mid,tuffy,2,1,47,1,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,exposed,int_mid,tuffy,2,1,49,1,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,exposed,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,exposed,int_mid,tuffy,3,1,49,0,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,exposed,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,exposed,int_mid,tuffy,4,1,49,1,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,exposed,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,exposed,int_mid,tuffy,5,1,49,0,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,protected,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,protected,int_mid,tuffy,1,1,49,0,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,protected,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,protected,int_mid,tuffy,2,1,49,0,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,protected,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,protected,int_mid,tuffy,3,1,49,1,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,protected,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,protected,int_mid,tuffy,4,1,49,0,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,protected,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-06-12,1991-07-11,.,BBYX00,protected,int_mid,tuffy,5,1,49,0,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,exposed,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,exposed,int_mid,tuffy,1,1,49,1,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,exposed,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,exposed,int_mid,tuffy,2,1,49,2,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,exposed,int_mid,tuffy,3,1,47,0,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,exposed,int_mid,tuffy,3,1,49,3,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,exposed,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,exposed,int_mid,tuffy,4,1,49,3,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,exposed,int_mid,tuffy,5,1,47,0,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,exposed,int_mid,tuffy,5,1,49,6,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,protected,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,protected,int_mid,tuffy,1,1,49,1,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,protected,int_mid,tuffy,2,1,47,1,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,protected,int_mid,tuffy,2,1,49,3,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,protected,int_mid,tuffy,3,1,47,1,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,protected,int_mid,tuffy,3,1,49,6,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,protected,int_mid,tuffy,4,1,47,0,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,protected,int_mid,tuffy,4,1,49,2,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,protected,int_mid,tuffy,5,1,47,1,1,UNK,.,
1991-06-14,1991-07-12,.,SHLX00,protected,int_mid,tuffy,5,1,49,3,1,UNK,.,
1991-07-11,1991-08-10,.,BBYX00,exposed,int_mid,tuffy,1,1,47,0,1,UNK,.,
1991-07-11,1991-08-10,.,BBYX00,exposed,int_mid,tuffy,1,1,49,1,1,UNK,.,
1991-07-11,1991-08-10,.,BBYX00,exposed,int_mid,tuffy,2,1,47,0,1,UNK,.,
1991-07-11,1991-08-10,.,BBYX00,exposed,int_mid,tuffy,2,1,49,0,1,UNK,.,
