"Block","Area","Year","Mean","lower","upper","Density","DensityLO","DensityHI"
"N8",163.273,2037,0.002,0,0,0.000259631076603531,0,0
"N8",163.273,2038,0.007,0,0,0.000284357845803867,0,0
"N8",163.273,2039,0.007,0,0,0.000296721230404035,0,0
"N8",163.273,2040,0.007,0,0,0.000346174768804708,0,0
"N8",163.273,2041,0.01,0,0,0.000395628307205381,0,0
"N8",163.273,2042,0.012,0,0,0.000370901538005044,0,0
"N8",163.273,2043,0.019,0,0,0.000407991691805549,0,0
"N8",163.273,2044,0.014,0,0,0.000383264922605212,0,0
"N8",163.273,2045,0.023,0,0,0.000407991691805549,0,0
"N8",163.273,2046,0.033,0,0,0.000445081845606053,0,0
"N8",163.273,2047,0.034,0,0,0.000469808614806389,0,0
"N8",163.273,2048,0.035,0,0,0.000432718461005885,0,0
"N8",163.273,2049,0.037,0,0,0.000445081845606053,0,0
"N8",163.273,2050,0.05,0,0,0.000494535384006726,0,0
"N9",267.695,2026,0.76,0.76,0.76,0.00308111480335612,0.00283905190608715,0.00283905190608715
"N9",267.695,2027,0.456,0,5,0.0015787530397362,0,0.0186779730663628
"N9",267.695,2028,0.316,0,2,0.00071298524375183,0,0.00747118922654514
"N9",267.695,2029,0.225,0,0,0.000547470812166584,0,0
"N9",267.695,2030,0.133,0,0,0.000356492621875915,0,0
"N9",267.695,2031,0.072,0,0,0.000216441948996091,0,0
"N9",267.695,2032,0.062,0,0,0.000127318793527113,0,0
"N9",267.695,2033,0.049,0,0,6.36593967635563e-05,0,0
"N9",267.695,2034,0.033,0,0,1.27318793527113e-05,0,0
"N9",267.695,2035,0.017,0,0,2.54637587054225e-05,0,0
"N9",267.695,2036,0.013,0,0,2.54637587054225e-05,0,0
"N9",267.695,2037,0.013,0,0,2.54637587054225e-05,0,0
"N9",267.695,2038,0.016,0,0,2.54637587054225e-05,0,0
"N9",267.695,2039,0.023,0,0,5.0927517410845e-05,0,0
"N9",267.695,2040,0.025,0,0,6.36593967635563e-05,0,0
"N9",267.695,2041,0.028,0,0,7.63912761162675e-05,0,0
"N9",267.695,2042,0.03,0,0,0.00010185503482169,0,0
"N9",267.695,2043,0.031,0,0,0.000114586914174401,0,0
"N9",267.695,2044,0.032,0,0,0.000127318793527113,0,0
"N9",267.695,2045,0.029,0,0,0.000127318793527113,0,0
"N9",267.695,2046,0.036,0,0,0.000127318793527113,0,0
"N9",267.695,2047,0.04,0,0,0.000140050672879824,0,0
"N9",267.695,2048,0.043,0,0,0.000178246310937958,0,0
"N9",267.695,2049,0.045,0,0,0.000190978190290669,0,0
"N9",267.695,2050,0.048,0,0,0.000165514431585246,0,0
"SE1",1.737,2026,0,0,0,0,0,0
"SE1",1.737,2027,0,0,0,0,0,0
"SE1",1.737,2028,0,0,0,0,0,0
"SE1",1.737,2029,0,0,0,0,0,0
"SE1",1.737,2030,0,0,0,0,0,0
"SE1",1.737,2031,0,0,0,0,0,0
"SE1",1.737,2032,0,0,0,0,0,0
"SE1",1.737,2033,0,0,0,0,0,0
"SE1",1.737,2034,0,0,0,0,0,0
"SE1",1.737,2035,0,0,0,0,0,0
"SE1",1.737,2036,0.001,0,0,0,0,0
"SE1",1.737,2037,0.017,0,0,0,0,0
"SE1",1.737,2038,0.014,0,0,0,0,0
"SE1",1.737,2039,0.022,0,0,0,0,0
"SE1",1.737,2040,0.045,0,0,0,0,0
"SE1",1.737,2041,0.051,0,0,0,0,0
"SE1",1.737,2042,0.063,0,0,0,0,0
"SE1",1.737,2043,0.065,0,0,0,0,0
"SE1",1.737,2044,0.079,0,1,0.00028169014084507,0,0.575705238917674
"SE1",1.737,2045,0.119,0,1,0.000845070422535211,0,0.575705238917674
"SE1",1.737,2046,0.11,0,1,0.000563380281690141,0,0.575705238917674
"SE1",1.737,2047,0.154,0,1,0.000845070422535211,0,0.575705238917674
"SE1",1.737,2048,0.193,0,1,0,0,0.575705238917674
"SE1",1.737,2049,0.244,0,2,0.00140845070422535,0,1.15141047783535
"SE1",1.737,2050,0.307,0,2,0.00197183098591549,0,1.15141047783535
"SE2",44.092,2026,0,0,0,0.00342700479780672,0,0
"SE2",44.092,2027,0,0,0,0.00182773589216358,0,0
"SE2",44.092,2028,0,0,0,0.00101540882897977,0,0
"SE2",44.092,2029,0,0,0,0.000596552687025614,0,0
"SE2",44.092,2030,0,0,0,0.000101540882897977,0,0
"SE2",44.092,2031,0,0,0,8.88482725357297e-05,0,0
"SE2",44.092,2032,0,0,0,3.80778310867413e-05,0,0
"SE2",44.092,2033,0,0,0,0,0,0
"SE2",44.092,2034,0,0,0,0,0,0
"SE2",44.092,2035,0,0,0,0,0,0
"SE2",44.092,2036,0,0,0,0,0,0
"SE2",44.092,2037,0,0,0,0,0,0
"SE2",44.092,2038,0,0,0,1.26926103622471e-05,0,0
"SE2",44.092,2039,0,0,0,2.53852207244942e-05,0,0
"SE2",44.092,2040,0.004,0,0,2.53852207244942e-05,0,0
"SE2",44.092,2041,0.006,0,0,3.80778310867413e-05,0,0
"SE2",44.092,2042,0.008,0,0,3.80778310867413e-05,0,0
"SE2",44.092,2043,0.01,0,0,2.53852207244942e-05,0,0
"SE2",44.092,2044,0.019,0,0,1.26926103622471e-05,0,0
"SE2",44.092,2045,0.027,0,0,2.53852207244942e-05,0,0
"SE2",44.092,2046,0.03,0,0,8.88482725357297e-05,0,0
"SE2",44.092,2047,0.025,0,0,5.07704414489884e-05,0,0
"SE2",44.092,2048,0.033,0,0,3.80778310867413e-05,0,0
"SE2",44.092,2049,0.04,0,0,7.61556621734826e-05,0,0
"SE2",44.092,2050,0.061,0,0,6.34630518112355e-05,0,0
"CE1",18.282,2026,0,0,0,0,0,0
"CE1",18.282,2027,0,0,0,0,0,0
"CE1",18.282,2028,0,0,0,0,0,0
"CE1",18.282,2029,0,0,0,0,0,0
"CE1",18.282,2030,0,0,0,0,0,0
"CE1",18.282,2031,0,0,0,0,0,0
"CE1",18.282,2032,0,0,0,0,0,0
"CE1",18.282,2033,0,0,0,0,0,0
"CE1",18.282,2034,0,0,0,0,0,0
"CE1",18.282,2035,0,0,0,0,0,0
"CE1",18.282,2036,0,0,0,0,0,0
"CE1",18.282,2037,0,0,0,0,0,0
"CE1",18.282,2038,0.001,0,0,0.000316722972972973,0,0
"CE1",18.282,2039,0.001,0,0,0.000422297297297297,0,0
"CE1",18.282,2040,0.001,0,0,0.000844594594594595,0,0
"CE1",18.282,2041,0.001,0,0,0.00137246621621622,0,0
"CE1",18.282,2042,0.008,0,0,0.00126689189189189,0,0
"CE1",18.282,2043,0.008,0,0,0.00190033783783784,0,0
"CE1",18.282,2044,0.002,0,0,0.00232263513513514,0,0
"CE1",18.282,2045,0.005,0,0,0.00285050675675676,0,0
"CE1",18.282,2046,0.005,0,0,0.00295608108108108,0,0
"CE1",18.282,2047,0.007,0,0,0.00242820945945946,0,0
"CE1",18.282,2048,0.009,0,0,0.00253378378378378,0,0
"CE1",18.282,2049,0.011,0,0,0.0034839527027027,0,0
"CE1",18.282,2050,0.018,0,0,0.00295608108108108,0,0
"CE2",8.295,2026,0,0,0,0.00441453797359849,0,0
"CE2",8.295,2027,0,0,0,0.00276444368249614,0,0
"CE2",8.295,2028,0,0,0,0.00165009429110235,0,0
"CE2",8.295,2029,0,0,0,0.00107148979941711,0,0
"CE2",8.295,2030,0,0,0,0.000739327961597806,0,0
"CE2",8.295,2031,0,0,0,0.000578604491685239,0,0
"CE2",8.295,2032,0,0,0,0.000310732041830962,0,0
"CE2",8.295,2033,0,0,0,0.000257157551860106,0,0
"CE2",8.295,2034,0,0,0,0.000117863877935882,0,0
"CE2",8.295,2035,0,0,0,0.000150008571918395,0,0
"CE2",8.295,2036,0,0,0,0.00019286816389508,0,0
"CE2",8.295,2037,0,0,0,0.00019286816389508,0,0
"CE2",8.295,2038,0,0,0,0.00019286816389508,0,0
"CE2",8.295,2039,0,0,0,0.000203583061889251,0,0
"CE2",8.295,2040,0,0,0,0.000214297959883422,0,0
"CE2",8.295,2041,0.002,0,0,0.000182153265900909,0,0
"CE2",8.295,2042,0.002,0,0,0.00019286816389508,0,0
"CE2",8.295,2043,0,0,0,0.00019286816389508,0,0
"CE2",8.295,2044,0,0,0,0.000225012857877593,0,0
"CE2",8.295,2045,0.001,0,0,0.000225012857877593,0,0
"CE2",8.295,2046,0.002,0,0,0.000235727755871764,0,0
"CE2",8.295,2047,0.002,0,0,0.00028930224584262,0,0
"CE2",8.295,2048,0.004,0,0,0.00028930224584262,0,0
"CE2",8.295,2049,0.006,0,0,0.000353591633807646,0,0
"CE2",8.295,2050,0.015,0,0,0.000375021429795988,0,0
"CE3",7.793,2026,0,0,0,0,0,0
"CE3",7.793,2027,0,0,0,0,0,0
"CE3",7.793,2028,0,0,0,0,0,0
"CE3",7.793,2029,0,0,0,0,0,0
"CE3",7.793,2030,0,0,0,0,0,0
"CE3",7.793,2031,0,0,0,0,0,0
"CE3",7.793,2032,0,0,0,0,0,0
"CE3",7.793,2033,0,0,0,0,0,0
"CE3",7.793,2034,0,0,0,0,0,0
"CE3",7.793,2035,0,0,0,0,0,0
"CE3",7.793,2036,0,0,0,0,0,0
"CE3",7.793,2037,0,0,0,0,0,0
"CE3",7.793,2038,0,0,0,0,0,0
"CE3",7.793,2039,0,0,0,5.45152233761278e-05,0,0
"CE3",7.793,2040,0,0,0,8.17728350641917e-05,0,0
"CE3",7.793,2041,0,0,0,8.17728350641917e-05,0,0
"CE3",7.793,2042,0.001,0,0,0.000109030446752256,0,0
"CE3",7.793,2043,0.002,0,0,0.000109030446752256,0,0
"CE3",7.793,2044,0.001,0,0,5.45152233761278e-05,0,0
"CE3",7.793,2045,0.002,0,0,0.000136288058440319,0,0
"CE3",7.793,2046,0.002,0,0,0.000163545670128383,0,0
"CE3",7.793,2047,0.001,0,0,0.000136288058440319,0,0
"CE3",7.793,2048,0,0,0,0.000136288058440319,0,0
"CE3",7.793,2049,0.002,0,0,0.000190803281816447,0,0
"CE3",7.793,2050,0,0,0,0.000354348951944831,0,0
"CE4",10.709,2026,0,0,0,0.00566018833901022,0,0
"CE4",10.709,2027,0,0,0,0.00371919455019034,0,0
"CE4",10.709,2028,0,0,0,0.00227910238429173,0,0
"CE4",10.709,2029,0,0,0,0.00140252454417952,0,0
"CE4",10.709,2030,0,0,0,0.000663694650370667,0,0
"CE4",10.709,2031,0,0,0,0.000563514325786416,0,0
"CE4",10.709,2032,0,0,0,0.000450811460629132,0,0
"CE4",10.709,2033,0,0,0,0.000250450811460629,0,0
"CE4",10.709,2034,0,0,0,0.000137747946303346,0,0
"CE4",10.709,2035,0,0,0,8.76577840112202e-05,0,0
"CE4",10.709,2036,0,0,0,8.76577840112202e-05,0,0
"CE4",10.709,2037,0,0,0,0.000112702865157283,0,0
"CE4",10.709,2038,0,0,0,0.000112702865157283,0,0
"CE4",10.709,2039,0,0,0,0.000125225405730315,0,0
"CE4",10.709,2040,0,0,0,0.000137747946303346,0,0
"CE4",10.709,2041,0,0,0,0.000150270486876377,0,0
"CE4",10.709,2042,0.002,0,0,0.000150270486876377,0,0
"CE4",10.709,2043,0.001,0,0,0.000150270486876377,0,0
"CE4",10.709,2044,0.001,0,0,0.000162793027449409,0,0
"CE4",10.709,2045,0.002,0,0,0.000200360649168503,0,0
"CE4",10.709,2046,0.003,0,0,0.000225405730314566,0,0
"CE4",10.709,2047,0.003,0,0,0.00017531556802244,0,0
"CE4",10.709,2048,0.004,0,0,0.000212883189741535,0,0
"CE4",10.709,2049,0.007,0,0,0.000225405730314566,0,0
"CE4",10.709,2050,0.004,0,0,0.000250450811460629,0,0
"CE5",4.823,2026,0,0,0,0.00247548050676757,0,0
"CE5",4.823,2027,0,0,0,0.00145893337851321,0,0
"CE5",4.823,2028,0,0,0,0.00105419702189341,0,0
"CE5",4.823,2029,0,0,0,0.000592985824815045,0,0
"CE5",4.823,2030,0,0,0,0.000414148830029555,0,0
"CE5",4.823,2031,0,0,0,0.000282374202292879,0,0
"CE5",4.823,2032,0,0,0,0.000160012047965964,0,0
"CE5",4.823,2033,0,0,0,0.000131774627736677,0,0
"CE5",4.823,2034,0,0,0,8.47122606878635e-05,0,0
"CE5",4.823,2035,0,0,0,1.88249468195252e-05,0,0
"CE5",4.823,2036,0,0,0,9.41247340976262e-06,0,0
"CE5",4.823,2037,0,0,0,3.76498936390505e-05,0,0
"CE5",4.823,2038,0,0,0,2.82374202292879e-05,0,0
"CE5",4.823,2039,0,0,0,2.82374202292879e-05,0,0
"CE5",4.823,2040,0,0,0,5.64748404585757e-05,0,0
"CE5",4.823,2041,0,0,0,5.64748404585757e-05,0,0
"CE5",4.823,2042,0,0,0,4.70623670488131e-05,0,0
"CE5",4.823,2043,0,0,0,3.76498936390505e-05,0,0
"CE5",4.823,2044,0,0,0,6.58873138683383e-05,0,0
"CE5",4.823,2045,0,0,0,7.52997872781009e-05,0,0
"CE5",4.823,2046,0,0,0,8.47122606878635e-05,0,0
"CE5",4.823,2047,0,0,0,7.52997872781009e-05,0,0
"CE5",4.823,2048,0,0,0,8.47122606878635e-05,0,0
"CE5",4.823,2049,0,0,0,8.47122606878635e-05,0,0
"CE5",4.823,2050,0,0,0,7.52997872781009e-05,0,0
"NE1",3.55,2026,0,0,0,0,0,0
"NE1",3.55,2027,0,0,0,0,0,0
"NE1",3.55,2028,0,0,0,0,0,0
"NE1",3.55,2029,0,0,0,0,0,0
"NE1",3.55,2030,0,0,0,0,0,0
"NE1",3.55,2031,0,0,0,0,0,0
"NE1",3.55,2032,0,0,0,0,0,0
"NE1",3.55,2033,0,0,0,0,0,0
"NE1",3.55,2034,0,0,0,0,0,0
"NE1",3.55,2035,0,0,0,0,0,0
"NE1",3.55,2036,0,0,0,0,0,0
"NE1",3.55,2037,0,0,0,0,0,0
"NE1",3.55,2038,0,0,0,0,0,0
"NE1",3.55,2039,0,0,0,0.000321750321750322,0,0
"NE1",3.55,2040,0,0,0,0.000107250107250107,0,0
"NE1",3.55,2041,0,0,0,0.000321750321750322,0,0
"NE1",3.55,2042,0,0,0,0.000321750321750322,0,0
"NE1",3.55,2043,0,0,0,0.000536250536250536,0,0
"NE1",3.55,2044,0,0,0,0.000536250536250536,0,0
"NE1",3.55,2045,0,0,0,0.000643500643500643,0,0
"NE1",3.55,2046,0.001,0,0,0.000643500643500643,0,0
"NE1",3.55,2047,0.001,0,0,0.000965250965250965,0,0
"NE1",3.55,2048,0,0,0,0.00128700128700129,0,0
"NE1",3.55,2049,0,0,0,0.00107250107250107,0,0
"NE1",3.55,2050,0,0,0,0.00117975117975118,0,0
"NE2",9.472,2026,0,0,0,0.00619059467529236,0,0
"NE2",9.472,2027,0,0,0,0.0039114207514307,0,0
"NE2",9.472,2028,0,0,0,0.0025379447623787,0,0
"NE2",9.472,2029,0,0,0,0.00188106494152774,0,0
"NE2",9.472,2030,0,0,0,0.00138342871361035,0,0
"NE2",9.472,2031,0,0,0,0.00092560338392635,0,0
"NE2",9.472,2032,0,0,0,0.00050758895247574,0,0
"NE2",9.472,2033,0,0,0,0.000288629012192088,0,0
"NE2",9.472,2034,0,0,0,0.000209007215725305,0,0
"NE2",9.472,2035,0,0,0,0.000189101766608609,0,0
"NE2",9.472,2036,0,0,0,0.000199054491166957,0,0
"NE2",9.472,2037,0,0,0,0.000209007215725305,0,0
"NE2",9.472,2038,0.003,0,0,0.000218959940283653,0,0
"NE2",9.472,2039,0.004,0,0,0.000258770838517044,0,0
"NE2",9.472,2040,0.005,0,0,0.000238865389400348,0,0
"NE2",9.472,2041,0.006,0,0,0.000298581736750435,0,0
"NE2",9.472,2042,0.006,0,0,0.000298581736750435,0,0
"NE2",9.472,2043,0.01,0,0,0.00027867628763374,0,0
"NE2",9.472,2044,0.011,0,0,0.000328439910425479,0,0
"NE2",9.472,2045,0.014,0,0,0.000328439910425479,0,0
"NE2",9.472,2046,0.015,0,0,0.00036825080865887,0,0
"NE2",9.472,2047,0.013,0,0,0.00041801443145061,0,0
"NE2",9.472,2048,0.012,0,0,0.000437919880567305,0,0
"NE2",9.472,2049,0.017,0,0,0.000447872605125653,0,0
"NE2",9.472,2050,0.017,0,0,0.000527494401592436,0,0
"NE3",36.687,2026,0,0,0,0.00276224482921242,0,0
"NE3",36.687,2027,0,0,0,0.00154955197736307,0,0
"NE3",36.687,2028,0,0,0,0.000924831417319459,0,0
"NE3",36.687,2029,0,0,0,0.000600221714551702,0,0
"NE3",36.687,2030,0,0,0,0.000447103930227288,0,0
"NE3",36.687,2031,0,0,0,0.000275612011783945,0,0
"NE3",36.687,2032,0,0,0,0.000146993072951437,0,0
"NE3",36.687,2033,0,0,0,4.28729796108358e-05,0,0
"NE3",36.687,2034,0,0,0,0,0,0
"NE3",36.687,2035,0,0,0,0,0,0
"NE3",36.687,2036,0,0,0,0,0,0
"NE3",36.687,2037,0,0,0,6.12471137297655e-06,0,0
"NE3",36.687,2038,0,0,0,1.83741341189296e-05,0,0
"NE3",36.687,2039,0.001,0,0,1.83741341189296e-05,0,0
"NE3",36.687,2040,0.002,0,0,2.44988454919062e-05,0,0
"NE3",36.687,2041,0.002,0,0,3.06235568648827e-05,0,0
"NE3",36.687,2042,0.001,0,0,3.67482682378593e-05,0,0
"NE3",36.687,2043,0.001,0,0,4.89976909838124e-05,0,0
"NE3",36.687,2044,0,0,0,3.06235568648827e-05,0,0
"NE3",36.687,2045,0.002,0,0,5.51224023567889e-05,0,0
"NE3",36.687,2046,0.002,0,0,7.96212478486951e-05,0,0
"NE3",36.687,2047,0,0,0,7.96212478486951e-05,0,0
"NE3",36.687,2048,0.001,0,0,8.57459592216717e-05,0,0
"NE3",36.687,2049,0.003,0,0,9.79953819676248e-05,0,0
"NE3",36.687,2050,0.007,0,0,0.000134743650205484,0,0
"NE4",9.324,2026,0,0,0,0.00275313322998188,0,0
"NE4",9.324,2027,0,0,0,0.00163245484600011,0,0
"NE4",9.324,2028,0,0,0,0.00105717327555614,0,0
"NE4",9.324,2029,0,0,0,0.000664935841162517,0,0
"NE4",9.324,2030,0,0,0,0.000429593380526345,0,0
"NE4",9.324,2031,0,0,0,0.000231606866022899,0,0
"NE4",9.324,2032,0,0,0,0.000171837352210538,0,0
"NE4",9.324,2033,0,0,0,0.000123274622237995,0,0
"NE4",9.324,2034,0,0,0,7.84474868787239e-05,0,0
"NE4",9.324,2035,0,0,0,3.73559461327257e-05,0,0
"NE4",9.324,2036,0,0,0,2.98847569061805e-05,0,0
"NE4",9.324,2037,0,0,0,2.98847569061805e-05,0,0
"NE4",9.324,2038,0,0,0,4.10915407459982e-05,0,0
"NE4",9.324,2039,0.005,0,0,5.97695138123611e-05,0,0
"NE4",9.324,2040,0.001,0,0,6.35051084256337e-05,0,0
"NE4",9.324,2041,0.005,0,0,7.09762976521788e-05,0,0
"NE4",9.324,2042,0.004,0,0,7.84474868787239e-05,0,0
"NE4",9.324,2043,0.004,0,0,8.21830814919965e-05,0,0
"NE4",9.324,2044,0.004,0,0,8.21830814919965e-05,0,0
"NE4",9.324,2045,0.004,0,0,7.84474868787239e-05,0,0
"NE4",9.324,2046,0.007,0,0,9.33898653318142e-05,0,0
"NE4",9.324,2047,0.011,0,0,0.000100861054558359,0,0
"NE4",9.324,2048,0.017,0,0,0.000104596649171632,0,0
"NE4",9.324,2049,0.011,0,0,0.000112067838398177,0,0
"NE4",9.324,2050,0.013,0,0,0.000123274622237995,0,0
"NE5",363.228,2026,0,0,0,0,0,0
"NE5",363.228,2027,0,0,0,0,0,0
"NE5",363.228,2028,0,0,0,0,0,0
"NE5",363.228,2029,0,0,0,0,0,0
"NE5",363.228,2030,0,0,0,0,0,0
"NE5",363.228,2031,0,0,0,0,0,0
"NE5",363.228,2032,0,0,0,0,0,0
"NE5",363.228,2033,0,0,0,0,0,0
"NE5",363.228,2034,0,0,0,0,0,0
"NE5",363.228,2035,0,0,0,0,0,0
"NE5",363.228,2036,0,0,0,0,0,0
"NE5",363.228,2037,0,0,0,0,0,0
"NE5",363.228,2038,0,0,0,0,0,0
"NE5",363.228,2039,0,0,0,0,0,0
"NE5",363.228,2040,0,0,0,0,0,0
"NE5",363.228,2041,0,0,0,0,0,0
"NE5",363.228,2042,0.001,0,0,2.75309172200381e-06,0,0
"NE5",363.228,2043,0.001,0,0,2.75309172200381e-06,0,0
"NE5",363.228,2044,0.002,0,0,5.50618344400762e-06,0,0
"NE5",363.228,2045,0.007,0,0,1.65185503320229e-05,0,0
"NE5",363.228,2046,0.008,0,0,1.92716420540267e-05,0,0
"NE5",363.228,2047,0.006,0,0,1.65185503320229e-05,0,0
"NE5",363.228,2048,0.006,0,0,1.65185503320229e-05,0,0
"NE5",363.228,2049,0.01,0,0,2.47778254980343e-05,0,0
"NE5",363.228,2050,0.011,0,0,2.75309172200381e-05,0,0
