"Block","Area","Year","Mean","lower","upper","Density","DensityLO","DensityHI"
"S2",55.323,2048,0.08,0,1,0.00173526381432677,0,0.0180756647325705
"S2",55.323,2049,0.097,0,1,0.00204255011478047,0,0.0180756647325705
"S2",55.323,2050,0.134,0,1,0.00260289572149016,0,0.0180756647325705
"S3",90.694,2026,0.216,0.216,0.216,0.00246984365007608,0.00238163494828765,0.00238163494828765
"S3",90.694,2027,0.101,0,0,0.00130107835137936,0,0
"S3",90.694,2028,0.032,0,0,0.000518226123007035,0,0
"S3",90.694,2029,0.02,0,0,0.00025360001764174,0,0
"S3",90.694,2030,0.016,0,0,0.000121286964959093,0,0
"S3",90.694,2031,0.015,0,0,0.000110260877235539,0,0
"S3",90.694,2032,0.008,0,0,3.30782631706618e-05,0,0
"S3",90.694,2033,0,0,0,0,0,0
"S3",90.694,2034,0.001,0,0,1.10260877235539e-05,0,0
"S3",90.694,2035,0.007,0,0,4.41043508942157e-05,0,0
"S3",90.694,2036,0.005,0,0,3.30782631706618e-05,0,0
"S3",90.694,2037,0.007,0,0,5.51304386177696e-05,0,0
"S3",90.694,2038,0.018,0,0,0.000121286964959093,0,0
"S3",90.694,2039,0.033,0,0,0.000242573929918186,0,0
"S3",90.694,2040,0.043,0,0,0.000407965245771495,0,0
"S3",90.694,2041,0.058,0,0,0.000595408737071912,0,0
"S3",90.694,2042,0.089,0,1,0.000860034842437206,0,0.0110260877235539
"S3",90.694,2043,0.141,0,1,0.00156570445674466,0,0.0110260877235539
"S3",90.694,2044,0.22,0,1,0.00217213928154012,0,0.0110260877235539
"S3",90.694,2045,0.315,0,2,0.00331885240478973,0,0.0220521754471079
"S3",90.694,2046,0.428,0,3,0.00463095684389265,0,0.0330782631706618
"S3",90.694,2047,0.539,0,3,0.00600921780933689,0,0.0330782631706618
"S3",90.694,2048,0.72,0,3,0.00766313096786998,0,0.0330782631706618
"S3",90.694,2049,0.878,0,4,0.00965885284583324,0,0.0441043508942157
"S3",90.694,2050,1.113,0,6,0.0120074095309502,0,0.0661565263413236
"S4",181.742,2026,0.38,0.38,0.38,0.00210188068800828,0.0020908760770763,0.0020908760770763
"S4",181.742,2027,0.144,0,0,0.000968405762014284,0,0
"S4",181.742,2028,0.084,0,0,0.000500709797405113,0,0
"S4",181.742,2029,0.031,0,0,0.000247603745969561,0,0
"S4",181.742,2030,0.025,0,0,0.000176073774911688,0,0
"S4",181.742,2031,0.007,0,0,7.15299710578732e-05,0,0
"S4",181.742,2032,0.005,0,0,2.75115273299513e-05,0,0
"S4",181.742,2033,0.002,0,0,1.10046109319805e-05,0,0
"S4",181.742,2034,0.01,0,0,5.50230546599025e-05,0,0
"S4",181.742,2035,0.057,0,0,0.000269612967833522,0,0
"S4",181.742,2036,0.123,0,1,0.000693290488714772,0,0.00550230546599025
"S4",181.742,2037,0.264,0,2,0.00139208328289553,0,0.0110046109319805
"S4",181.742,2038,0.444,0,3,0.00232197290664789,0,0.0165069163979708
"S4",181.742,2039,0.57,0,3,0.00326286714133222,0,0.0165069163979708
"S4",181.742,2040,0.795,0,4,0.00444036051105413,0,0.022009221863961
"S4",181.742,2041,1.07,0,5,0.00588196454314358,0,0.0275115273299513
"S4",181.742,2042,1.343,0,6,0.00725754090964114,0,0.0330138327959415
"S4",181.742,2043,1.624,0,7.04999999999995,0.00882019566198237,0,0.038791253535231
"S4",181.742,2044,1.839,0,9,0.0103498365815277,0,0.0495207491939123
"S4",181.742,2045,2.302,0,11,0.0125782702952537,0,0.0605253601258928
"S4",181.742,2046,2.68,0,11,0.0145535979575442,0,0.0605253601258928
"S4",181.742,2047,3.167,0,12,0.0170076261953759,0,0.066027665591883
"S4",181.742,2048,3.709,0,14,0.0195606959315953,0,0.0770322765238635
"S4",181.742,2049,4.311,0,16,0.0228785861275875,0,0.088036887455844
"S4",181.742,2050,5.084,0,17,0.026537619262471,0,0.0935391929218343
"S5",82.003,2026,25.829,25.829,25.829,0.31043986195627,0.31497628135556,0.31497628135556
"S5",82.003,2027,21.017,9,34,0.252417594478251,0.109752082240894,0.414618977354487
"S5",82.003,2028,17.354,7,27,0.209358194212407,0.0853627306318061,0.329256246722681
"S5",82.003,2029,14.429,5,24,0.174432642708194,0.0609733790227187,0.29267221930905
"S5",82.003,2030,12.152,2.95,21,0.14632391497872,0.0359742936234041,0.256088191895418
"S5",82.003,2031,10.125,0,18,0.121580917771301,0,0.219504164481787
"S5",82.003,2032,8.353,0,16,0.100728022145531,0,0.1951148128727
"S5",82.003,2033,6.82,0,14,0.0819238320549248,0,0.170725461263612
"S5",82.003,2034,5.618,0,12,0.0672658317378633,0,0.146336109654525
"S5",82.003,2035,4.962,0,11,0.0596197700084143,0,0.134141433849981
"S5",82.003,2036,5.076,0,11,0.0604246186115142,0,0.134141433849981
"S5",82.003,2037,5.343,0,12,0.0639732692706364,0,0.146336109654525
"S5",82.003,2038,5.647,0,13,0.0678389815006768,0,0.158530785459069
"S5",82.003,2039,6.105,0,14,0.0733143909369169,0,0.170725461263612
"S5",82.003,2040,6.529,0,16,0.0779971464458617,0,0.1951148128727
"S5",82.003,2041,6.973,0,17,0.0827164859822202,0,0.207309488677244
"S5",82.003,2042,7.338,0,17.05,0.0872041266782922,0,0.20791922246747
"S5",82.003,2043,7.721,0,19,0.0914234845066644,0,0.231698840286331
"S5",82.003,2044,8.178,0,20,0.0975574064363499,0,0.243893516090875
"S5",82.003,2045,8.639,0,22,0.103130373279026,0,0.268282867699962
"S5",82.003,2046,9.208,0,25,0.10891064961038,0,0.304866895113593
"S5",82.003,2047,9.852,0,27,0.116044534956038,0,0.329256246722681
"S5",82.003,2048,10.292,0,26,0.122873553406583,0,0.317061570918137
"S5",82.003,2049,10.918,0,28,0.130848871382754,0,0.341450922527225
"S5",82.003,2050,11.793,0,32,0.141165567113398,0,0.3902296257454
"S6",123.91,2026,1.475,1.475,1.475,0.0122669679606166,0.0119038011459931,0.0119038011459931
"S6",123.91,2027,0.716,0,5,0.00611734323299169,0,0.0403518682915019
"S6",123.91,2028,0.33,0,3,0.00311516423210395,0,0.0242111209749011
"S6",123.91,2029,0.177,0,1,0.00173513033653458,0,0.00807037365830038
"S6",123.91,2030,0.054,0,0,0.000669841013638932,0,0
"S6",123.91,2031,0.017,0,0,0.000338955693648616,0,0
"S6",123.91,2032,0.009,0,0,0.000137196352191106,0,0
"S6",123.91,2033,0.006,0,0,9.68444838996046e-05,0,0
"S6",123.91,2034,0.016,0,0,0.000201759341457509,0,0
"S6",123.91,2035,0.069,0,0,0.000613348398030829,0,0
"S6",123.91,2036,0.143,0,1,0.00124283754337826,0,0.00807037365830038
"S6",123.91,2037,0.25,0,2,0.00238883060285691,0,0.0161407473166008
"S6",123.91,2038,0.459,0,3,0.00403518682915019,0,0.0242111209749011
"S6",123.91,2039,0.691,0,4,0.00562505043983536,0,0.0322814946332015
"S6",123.91,2040,0.936,0,5,0.00769106609636026,0,0.0403518682915019
"S6",123.91,2041,1.21,0,5.04999999999995,0.01020902267775,0,0.0407553869744166
"S6",123.91,2042,1.59,0,7.04999999999995,0.0131869905576628,0,0.0568961342910173
"S6",123.91,2043,1.978,0,9,0.0163505770317166,0,0.0726333629247034
"S6",123.91,2044,2.383,0,10,0.0197078524735695,0,0.0807037365830038
"S6",123.91,2045,2.927,0,12,0.0241788394802679,0,0.0968444838996046
"S6",123.91,2046,3.541,0,14,0.0285449116294084,0,0.112985231216205
"S6",123.91,2047,4.086,0,15,0.0330401097570818,0,0.121055604874506
"S6",123.91,2048,4.901,0,17,0.038850778791058,0,0.137196352191106
"S6",123.91,2049,5.722,0,19,0.044976192397708,0,0.153337099507707
"S6",123.91,2050,6.596,0,21,0.051585828423856,0,0.169477846824308
"S7",100.981,2026,0.198,0.198,0.198,0.00174290213010368,0.00196076489636664,0.00196076489636664
"S7",100.981,2027,0.095,0,0,0.000940771036135511,0,0
"S7",100.981,2028,0.046,0,0,0.000623879739753023,0,0
"S7",100.981,2029,0.029,0,0,0.000326794149394441,0,0
"S7",100.981,2030,0.016,0,0,0.000237668472286866,0,0
"S7",100.981,2031,0.017,0,0,9.90285301195274e-05,0,0
"S7",100.981,2032,0.017,0,0,8.91256771075747e-05,0,0
"S7",100.981,2033,0.014,0,0,6.93199710836692e-05,0,0
"S7",100.981,2034,0.017,0,0,8.91256771075747e-05,0,0
"S7",100.981,2035,0.025,0,0,0.000168348501203197,0,0
"S7",100.981,2036,0.033,0,0,0.000267377031322724,0,0
"S7",100.981,2037,0.066,0,0,0.000554559768669354,0,0
"S7",100.981,2038,0.101,0,1,0.000871451065051841,0,0.00990285301195274
"S7",100.981,2039,0.14,0,1,0.00118834236143433,0,0.00990285301195274
"S7",100.981,2040,0.174,0,1,0.00139630227468534,0,0.00990285301195274
"S7",100.981,2041,0.232,0,2,0.00185183351323516,0,0.0198057060239055
"S7",100.981,2042,0.311,0,2,0.00267377031322724,0,0.0198057060239055
"S7",100.981,2043,0.369,0,2,0.00323823293490855,0,0.0198057060239055
"S7",100.981,2044,0.495,0,2,0.00424832394212773,0,0.0198057060239055
"S7",100.981,2045,0.65,0,3,0.00574365474693259,0,0.0297085590358582
"S7",100.981,2046,0.791,0,4,0.00735781978788089,0,0.039611412047811
"S7",100.981,2047,0.965,0,5,0.00904130479991286,0,0.0495142650597637
"S7",100.981,2048,1.196,0,6,0.0112496410215783,0,0.0594171180717165
"S7",100.981,2049,1.408,0,7,0.0139729255998653,0,0.0693199710836692
"S7",100.981,2050,1.791,0,8,0.0171517414167022,0,0.079222824095622
"S8",87.372,2026,0.309,0.309,0.309,0.00345648491507577,0.00353660211509408,0.00353660211509408
"S8",87.372,2027,0.149,0,0,0.00176257840040288,0,0
"S8",87.372,2028,0.061,0,0,0.000927070457354759,0,0
"S8",87.372,2029,0.041,0,0,0.000583711028704848,0,0
"S8",87.372,2030,0.025,0,0,0.00032046880007325,0,0
"S8",87.372,2031,0.016,0,0,0.000217460971478277,0,0
"S8",87.372,2032,0.001,0,0,1.14453142883304e-05,0,0
"S8",87.372,2033,0.002,0,0,3.43359428649911e-05,0,0
"S8",87.372,2034,0.013,0,0,0.000103007828594973,0,0
"S8",87.372,2035,0.036,0,0,0.000263242228631598,0,0
"S8",87.372,2036,0.098,0,1,0.000927070457354759,0,0.0114453142883304
"S8",87.372,2037,0.163,0,1,0.00183125028613286,0,0.0114453142883304
"S8",87.372,2038,0.289,0,2,0.0029414457721009,0,0.0228906285766607
"S8",87.372,2039,0.423,0,2,0.00405164125806895,0,0.0228906285766607
"S8",87.372,2040,0.563,0,3,0.00563109462985854,0,0.0343359428649911
"S8",87.372,2041,0.701,0,4,0.00725632925880145,0,0.0457812571533214
"S8",87.372,2042,0.894,0,5,0.00891589983060935,0,0.0572265714416518
"S8",87.372,2043,1.075,0,6,0.0108730485739138,0,0.0686718857299821
"S8",87.372,2044,1.296,0,7.04999999999995,0.0129103145172366,0,0.0806894657327285
"S8",87.372,2045,1.528,0,9,0.0151078148605961,0,0.103007828594973
"S8",87.372,2046,1.741,0,10,0.0175800027468754,0,0.114453142883304
"S8",87.372,2047,2.005,0,10.05,0.0200636359474431,0,0.11502540859772
"S8",87.372,2048,2.248,0,11,0.0229135192052374,0,0.125898457171634
"S8",87.372,2049,2.467,0,12,0.025534496177265,0,0.137343771459964
"S8",87.372,2050,2.735,0,12,0.0289451998351875,0,0.137343771459964
"S9",88.003,2026,19.358,19.358,19.358,0,0.219969773757713,0.219969773757713
"S9",88.003,2027,15.787,7,25,0,0.0795427428610388,0.28408122450371
"S9",88.003,2028,13.175,6,21,0,0.0681794938808904,0.238628228583116
"S9",88.003,2029,11.052,0,19,0,0,0.21590173062282
"S9",88.003,2030,9.24,0,16,0,0,0.181811983682374
"S9",88.003,2031,7.685,0,14,0,0,0.159085485722078
"S9",88.003,2032,6.237,0,13,0,0,0.147722236741929
"S9",88.003,2033,4.846,0,11,0,0,0.124995738781632
"S9",88.003,2034,3.653,0,10,0,0,0.113632489801484
"S9",88.003,2035,3.02,0,9,0.00345423143350604,0,0.102269240821336
"S9",88.003,2036,3.075,0,10,0.00978698906160046,0,0.113632489801484
"S9",88.003,2037,3.342,0,11,0.0391479562464018,0,0.124995738781632
"S9",88.003,2038,3.49,0,11,0.0708117443868739,0,0.124995738781632
"S9",88.003,2039,3.64,0,11.05,0.107656879677605,0,0.125563901230639
"S9",88.003,2040,3.841,0,12,0.160621761658031,0,0.136358987761781
"S9",88.003,2041,4.007,0,13,0.221646516983305,0,0.147722236741929
"S9",88.003,2042,4.08,0,13,0.274611398963731,0,0.147722236741929
"S9",88.003,2043,4.314,0,14,0.316062176165803,0,0.159085485722078
"S9",88.003,2044,4.451,0,15,0.370754173862982,0,0.170448734702226
"S9",88.003,2045,4.538,0,15,0.450777202072539,0,0.170448734702226
"S9",88.003,2046,4.727,0,16,0.531375935521013,0,0.181811983682374
"S9",88.003,2047,4.985,0,16,0.630397236614853,0,0.181811983682374
"S9",88.003,2048,5.159,0,17,0.728842832469775,0,0.193175232662523
"S9",88.003,2049,5.323,0,18,0.880829015544041,0,0.204538481642671
"S9",88.003,2050,5.61,0,20,1.01496833621186,0,0.227264979602968
"S10",71.627,2026,0.276,0.276,0.276,0.217572128222901,0.00385329554497606,0.00385329554497606
"S10",71.627,2027,0.09,0,0,0.175846277967797,0,0
"S10",71.627,2028,0.058,0,0,0.146063202390828,0,0
"S10",71.627,2029,0.024,0,0,0.121268593116144,0,0
"S10",71.627,2030,0.017,0,0,0.100803381702897,0,0
"S10",71.627,2031,0.014,0,0,0.0825085508448576,0,0
"S10",71.627,2032,0.01,0,0,0.0666795450155108,0,0
"S10",71.627,2033,0.006,0,0,0.0511573469086281,0,0
"S10",71.627,2034,0.014,0,0,0.038816858516187,0,0
"S10",71.627,2035,0.046,0,0,0.0327147938138473,0,0
"S10",71.627,2036,0.073,0,0,0.0327488835607877,0,0
"S10",71.627,2037,0.106,0,1,0.0354192470711226,0,0.0139612157426669
"S10",71.627,2038,0.225,0,2,0.0374191788916287,0,0.0279224314853337
"S10",71.627,2039,0.304,0,2,0.0395441064509164,0,0.0279224314853337
"S10",71.627,2040,0.376,0,2,0.04135086303876,0,0.0279224314853337
"S10",71.627,2041,0.47,0,3,0.0430894401327227,0,0.0418836472280006
"S10",71.627,2042,0.608,0,4,0.0442371282797177,0,0.0558448629706675
"S10",71.627,2043,0.749,0,4,0.0464075088349261,0,0.0558448629706675
"S10",71.627,2044,0.901,0,5,0.0475551969819211,0,0.0698060787133344
"S10",71.627,2045,1.089,0,6,0.0490665090962808,0,0.0837672944560012
"S10",71.627,2046,1.249,0,7,0.050839175937184,0,0.0977285101986681
"S10",71.627,2047,1.449,0,8,0.0531686419781144,0,0.111689725941335
"S10",71.627,2048,1.704,0,10,0.0548504028271763,0,0.139612157426669
"S10",71.627,2049,1.951,0,10,0.0569071508925832,0,0.139612157426669
"S10",71.627,2050,2.234,0,11,0.0593843391702556,0,0.153573373169336
"S11",55.503,2026,0.291,0.291,0.291,0.00362991609309339,0.00524295984000865,0.00524295984000865
"S11",55.503,2027,0.174,0,0,0.00168930710486269,0,0
"S11",55.503,2028,0.107,0,0,0.00100520753347201,0,0
"S11",55.503,2029,0.074,0,0,0.000349030393566672,0,0
"S11",55.503,2030,0.056,0,0,0.000251301883368004,0,0
"S11",55.503,2031,0.035,0,0,0.00022337945188267,0,0
"S11",55.503,2032,0.03,0,0,0.000195457020397336,0,0
"S11",55.503,2033,0.01,0,0,0.000153573373169336,0,0
"S11",55.503,2034,0.008,0,0,0.00022337945188267,0,0
"S11",55.503,2035,0.011,0,0,0.000460720119508007,0,0
"S11",55.503,2036,0.018,0,0,0.000963323886244014,0,0
"S11",55.503,2037,0.02,0,0,0.00149385008446536,0,0
"S11",55.503,2038,0.029,0,0,0.00279224314853337,0,0
"S11",55.503,2039,0.047,0,0,0.00411855864408673,0,0
"S11",55.503,2040,0.059,0,0,0.00523545590350008,0,0
"S11",55.503,2041,0.084,0,1,0.00646404288885476,0,0.0180170441237411
"S11",55.503,2042,0.127,0,1,0.00836276822985746,0,0.0180170441237411
"S11",55.503,2043,0.164,0,1,0.0102475323551175,0,0.0180170441237411
"S11",55.503,2044,0.202,0,1,0.0122579474220615,0,0.0180170441237411
"S11",55.503,2045,0.24,0,2,0.0148407723344549,0,0.0360340882474821
"S11",55.503,2046,0.26,0,2,0.0167534588912002,0,0.0360340882474821
"S11",55.503,2047,0.31,0,2,0.0192245940776523,0,0.0360340882474821
"S11",55.503,2048,0.363,0,2,0.0223100227567817,0,0.0360340882474821
"S11",55.503,2049,0.41,0,2.04999999999995,0.0259259776341324,0,0.0369349404536684
"S11",55.503,2050,0.53,0,3,0.0296117385901964,0,0.0540511323712232
"C1",58.623,2026,0.259,0.259,0.259,0,0.00441806117053034,0.00441806117053034
"C1",58.623,2027,0.15,0,0,0,0,0
"C1",58.623,2028,0.074,0,0,0,0,0
"C1",58.623,2029,0.032,0,0,0,0,0
"C1",58.623,2030,0.018,0,0,0,0,0
"C1",58.623,2031,0.011,0,0,0,0,0
"C1",58.623,2032,0.008,0,0,0,0,0
"C1",58.623,2033,0.004,0,0,0,0,0
"C1",58.623,2034,0,0,0,2.2679851220176e-05,0,0
"C1",58.623,2035,0.001,0,0,6.8039553660528e-05,0,0
"C1",58.623,2036,0.002,0,0,0.000272158214642112,0,0
"C1",58.623,2037,0.004,0,0,0.000635035834164928,0,0
"C1",58.623,2038,0.003,0,0,0.00111131270978862,0,0
"C1",58.623,2039,0.005,0,0,0.00190510750249478,0,0
"C1",58.623,2040,0.005,0,0,0.0029257008074027,0,0
"C1",58.623,2041,0.011,0,0,0.00401433366597115,0,0
"C1",58.623,2042,0.014,0,0,0.00587408146602558,0,0
"C1",58.623,2043,0.014,0,0,0.00721219268801597,0,0
"C1",58.623,2044,0.018,0,0,0.00870906286854758,0,0
"C1",58.623,2045,0.013,0,0,0.00966161661979497,0,0
"C1",58.623,2046,0.025,0,0,0.0114986845686292,0,0
"C1",58.623,2047,0.04,0,0,0.0134945114760047,0,0
"C1",58.623,2048,0.07,0,1,0.0164655719858478,0,0.0170581512375689
"C1",58.623,2049,0.102,0,1,0.0192098339834891,0,0.0170581512375689
"C1",58.623,2050,0.134,0,1,0.0232922072031207,0,0.0170581512375689
"C2",79.578,2026,0.256,0.256,0.256,0.00592760751671081,0.00321696951418734,0.00321696951418734
"C2",79.578,2027,0.153,0,0,0.00318901680990217,0,0
"C2",79.578,2028,0.07,0,0,0.00185575554474533,0,0
"C2",79.578,2029,0.055,0,0,0.000972920382682017,0,0
"C2",79.578,2030,0.033,0,0,0.000594562456083455,0,0
"C2",79.578,2031,0.032,0,0,0.000360340882474821,0,0
"C2",79.578,2032,0.024,0,0,0.000288272705979857,0,0
"C2",79.578,2033,0.007,0,0,0.000108102264742446,0,0
"C2",79.578,2034,0.007,0,0,7.20681764949642e-05,0,0
"C2",79.578,2035,0.006,0,0,9.00852206187053e-05,0,0
"C2",79.578,2036,0.005,0,0,0.000144136352989928,0,0
"C2",79.578,2037,0.007,0,0,0.000144136352989928,0,0
"C2",79.578,2038,0.008,0,0,0.000216204529484893,0,0
"C2",79.578,2039,0.009,0,0,0.000468443147217268,0,0
"C2",79.578,2040,0.017,0,0,0.000612579500207196,0,0
"C2",79.578,2041,0.016,0,0,0.00108102264742446,0,0
"C2",79.578,2042,0.018,0,0,0.00169360214763166,0,0
"C2",79.578,2043,0.014,0,0,0.00219807938309641,0,0
"C2",79.578,2044,0.017,0,0,0.00290074410392231,0,0
"C2",79.578,2045,0.017,0,0,0.00356737473650073,0,0
"C2",79.578,2046,0.014,0,0,0.00437814172206908,0,0
"C2",79.578,2047,0.018,0,0,0.0051348575752662,0,0
"C2",79.578,2048,0.022,0,0,0.00623389726681441,0,0
"C2",79.578,2049,0.028,0,0,0.00711673242887772,0,0
"C2",79.578,2050,0.032,0,0,0.00908059023836549,0,0
"C3",94.618,2026,0.178,0.178,0.178,0.00395749108711598,0.00188124881100848,0.00188124881100848
"C3",94.618,2027,0.1,0,0,0.00225167596335909,0,0
"C3",94.618,2028,0.033,0,0,0.00100643092301656,0,0
"C3",94.618,2029,0.02,0,0,0.000426453780939222,0,0
"C3",94.618,2030,0.008,0,0,0.000170581512375689,0,0
"C3",94.618,2031,0.002,0,0,0.000102348907425413,0,0
"C3",94.618,2032,0,0,0,6.82326049502755e-05,0,0
"C3",94.618,2033,0,0,0,3.41163024751377e-05,0,0
"C3",94.618,2034,0,0,0,0,0,0
"C3",94.618,2035,0,0,0,1.70581512375689e-05,0,0
"C3",94.618,2036,0,0,0,6.82326049502755e-05,0,0
"C3",94.618,2037,0,0,0,0.000102348907425413,0,0
"C3",94.618,2038,0,0,0,0.000102348907425413,0,0
"C3",94.618,2039,0,0,0,0.000102348907425413,0,0
"C3",94.618,2040,0,0,0,8.52907561878444e-05,0,0
"C3",94.618,2041,0.001,0,0,0.00015352336113812,0,0
"C3",94.618,2042,0.005,0,0,0.000170581512375689,0,0
"C3",94.618,2043,0.006,0,0,0.000255872268563533,0,0
"C3",94.618,2044,0.002,0,0,0.000255872268563533,0,0
"C3",94.618,2045,0.004,0,0,0.000204697814850826,0,0
"C3",94.618,2046,0.003,0,0,0.000409395629701653,0,0
"C3",94.618,2047,0.008,0,0,0.000562918990839773,0,0
"C3",94.618,2048,0.01,0,0,0.000955256469303857,0,0
"C3",94.618,2049,0.008,0,0,0.00127936134281767,0,0
"C3",94.618,2050,0.01,0,0,0.00179110587994473,0,0
"C4",116.676,2026,0.222,0.222,0.222,0,0.00190270492646303,0.00190270492646303
"C4",116.676,2027,0.129,0,0,0,0,0
"C4",116.676,2028,0.032,0,0,0,0,0
"C4",116.676,2029,0.006,0,0,0,0,0
"C4",116.676,2030,0.004,0,0,0,0,0
"C4",116.676,2031,0,0,0,0,0,0
"C4",116.676,2032,0,0,0,0,0,0
"C4",116.676,2033,0,0,0,0,0,0
"C4",116.676,2034,0,0,0,0,0,0
"C4",116.676,2035,0,0,0,0,0,0
"C4",116.676,2036,0,0,0,0,0,0
"C4",116.676,2037,0,0,0,0,0,0
"C4",116.676,2038,0,0,0,0.000109397221310579,0,0
"C4",116.676,2039,0,0,0,5.46986106552894e-05,0,0
"C4",116.676,2040,0,0,0,0.000218794442621157,0,0
"C4",116.676,2041,0,0,0,0.000273493053276447,0,0
"C4",116.676,2042,0,0,0,0.000273493053276447,0,0
"C4",116.676,2043,0,0,0,0.000273493053276447,0,0
"C4",116.676,2044,0.006,0,0,0.000109397221310579,0,0
"C4",116.676,2045,0.002,0,0,0.000218794442621157,0,0
"C4",116.676,2046,0.004,0,0,0.000328191663931736,0,0
"C4",116.676,2047,0.007,0,0,0.000437588885242315,0,0
"C4",116.676,2048,0.004,0,0,0.000765780549174051,0,0
"C4",116.676,2049,0.005,0,0,0.000711081938518762,0,0
"C4",116.676,2050,0.006,0,0,0.000984574991795208,0,0
"C5",123.632,2026,0.122,0.122,0.122,0.00266405287893639,0.000986799534101204,0.000986799534101204
"C5",123.632,2027,0.045,0,0,0.00149538817261052,0,0
"C5",123.632,2028,0.011,0,0,0.000779109804217246,0,0
"C5",123.632,2029,0.007,0,0,0.00052778406092136,0,0
"C5",123.632,2030,0.006,0,0,0.000289024604790269,0,0
"C5",123.632,2031,0.002,0,0,0.000251325743295886,0,0
"C5",123.632,2032,0.001,0,0,0.00017592802030712,0,0
"C5",123.632,2033,0,0,0,8.796401015356e-05,0,0
"C5",123.632,2034,0,0,0,8.796401015356e-05,0,0
"C5",123.632,2035,0,0,0,7.53977229887657e-05,0,0
"C5",123.632,2036,0,0,0,6.28314358239714e-05,0,0
"C5",123.632,2037,0,0,0,8.796401015356e-05,0,0
"C5",123.632,2038,0,0,0,0.000100530297318354,0,0
"C5",123.632,2039,0,0,0,0.000113096584483149,0,0
"C5",123.632,2040,0.001,0,0,0.000163361733142326,0,0
"C5",123.632,2041,0,0,0,0.000163361733142326,0,0
"C5",123.632,2042,0.002,0,0,0.000188494307471914,0,0
"C5",123.632,2043,0.003,0,0,0.000163361733142326,0,0
"C5",123.632,2044,0.003,0,0,0.000163361733142326,0,0
"C5",123.632,2045,0.003,0,0,0.000188494307471914,0,0
"C5",123.632,2046,0.002,0,0,0.00017592802030712,0,0
"C5",123.632,2047,0.004,0,0,0.000201060594636709,0,0
"C5",123.632,2048,0.005,0,0,0.000251325743295886,0,0
"C5",123.632,2049,0.009,0,0,0.000326723466284652,0,0
"C5",123.632,2050,0.009,0,0,0.000376988614943829,0,0
"C6",164.073,2026,0.26,0.26,0.26,0,0.00158466048649077,0.00158466048649077
