"CellID","BlockID","Celldens"
"11509","S1",0.000208770862458356
"11510","S1",0.000255620602142657
"11511","S1",0.000281151078262753
"11512","S1",0.000483043626879819
"11513","S1",0.000505591160772825
"11514","S1",0.000184924871360616
"11515","S1",4.29368213511176e-05
"11989","S1",0.00160327880690409
"11990","S1",0.00111605906090635
"11991","S1",0.00125795937732093
"11992","S1",0.0020622483353394
"11993","S1",0.00226070172703582
"11994","S1",0.00238212502239737
"11995","S1",0.00184944172751498
"11996","S1",0.000767616315344234
"11997","S1",0.000354531457049175
"11998","S1",0.000138443612774956
"11999","S1",1.97926990126934e-05
"12468","S1",0.0197652559442041
"12469","S1",0.00604151081299685
"12470","S1",0.00344277154475577
"12471","S1",0.00369339133198831
"12472","S1",0.0037753169629194
"12473","S1",0.00369863780096419
"12474","S1",0.00348765605191399
"12475","S1",0.0035621769674343
"12476","S1",0.00219484889069305
"12477","S1",0.000812097247965846
"12478","S1",0.000462759619735605
"12479","S1",0.000266236367127302
"12949","S1",0.0408056845970514
"12950","S1",0.0180843329058008
"12951","S1",0.00645643807678512
"12952","S1",0.00537326156725269
"12953","S1",0.00557497864867993
"12954","S1",0.00605330220815335
"12955","S1",0.00609636185653735
"12956","S1",0.00507361624718198
"12957","S1",0.00338565697446649
"12958","S1",0.00158901332437101
"12959","S1",0.000710484198335964
"12960","S1",0.000129898360630292
"13428","S1",0.00339839589244806
"13429","S1",0.0261931279624851
"13430","S1",0.0348871236439676
"13431","S1",0.00913054050305769
"13432","S1",0.00633547099611711
"13433","S1",0.0061016434189512
"13434","S1",0.00673300946139334
"13435","S1",0.00656606997699018
"13436","S1",0.00552774288117801
"13437","S1",0.0036187651361541
"13438","S1",0.0020269794301838
"13439","S1",0.00106592808477225
"13910","S1",0.0141019295654454
"13911","S1",0.0467434943008594
"13912","S1",0.0260110456595997
"13913","S1",0.00840751040064896
"13914","S1",0.0080438371030097
"13915","S1",0.00835716886388706
"13916","S1",0.00818028038982061
"13917","S1",0.00678566716506097
"13918","S1",0.00494712195003437
"13919","S1",0.00330971477470856
"13920","S1",0.000748613218685771
"14390","S1",0.00228698671207218
"14391","S1",0.0174470887124994
"14392","S1",0.0399774443676213
"14393","S1",0.0162212047374792
"14394","S1",0.0113811002265214
"14395","S1",0.0114940133631763
"14396","S1",0.0106143261536883
"14397","S1",0.00894654560780316
"14398","S1",0.00677998202811052
"14399","S1",0.00443842502000157
"14872","S1",0.00439531273146063
"14873","S1",0.0413171890021215
"14874","S1",0.0364955436395337
"14875","S1",0.0261772130883676
"14876","S1",0.0171515493246707
"14877","S1",0.0142488482434891
"14878","S1",0.0115458639177707
"14879","S1",0.00895596819589697
"14880","S1",0.00259879190839803
"15353","S1",0.00888590414699831
"15354","S1",0.0341318953122253
"15355","S1",0.0305735435295293
"15356","S1",0.0234592965047948
"15357","S1",0.0172226135365513
"15358","S1",0.0139016864084127
