"id","long","lat","order","hole","piece","group","left","top","right","bottom","Segment","Estry","Region","Kdens_md","Kdens_mn","AREA","Kval_md","Kval_mn"
"30378",-124.01320682,45.07336055,38404,TRUE,"3","30378.3",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01342363,45.07336055,38405,TRUE,"3","30378.3",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01364063,45.07326294,38406,TRUE,"3","30378.3",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01367993,45.07310946,38407,TRUE,"3","30378.3",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01356165,45.07294182,38408,TRUE,"3","30378.3",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.0129507,45.07137888,38409,TRUE,"4","30378.4",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01279312,45.07133697,38410,TRUE,"4","30378.4",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01259587,45.07135094,38411,TRUE,"4","30378.4",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01245803,45.07137888,38412,TRUE,"4","30378.4",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01237924,45.07150442,38413,TRUE,"4","30378.4",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01239899,45.07167187,38414,TRUE,"4","30378.4",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01259587,45.0717976,38415,TRUE,"4","30378.4",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01281287,45.0717976,38416,TRUE,"4","30378.4",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01302949,45.07169981,38417,TRUE,"4","30378.4",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01306898,45.07154633,38418,TRUE,"4","30378.4",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.0129507,45.07137888,38419,TRUE,"4","30378.4",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01149225,45.07059731,38420,TRUE,"5","30378.5",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
"30378",-124.01133448,45.0705554,38421,TRUE,"5","30378.5",419846.23913842,4992268.1118,421000.939676799,4991268.1118,"N1","0","N",1.49797999858856,1.58981174065007,0.4408,0.66031,0.700789
