move,logmove,Otter,Site,Sex,Ageclass,AgeSex
0.008124339,-4.812890909,18,1,0,1,2
5.942728547,1.782168379,18,1,0,1,2
0.190374781,-1.658760617,18,1,0,1,2
0.4211625,-0.864736534,18,1,0,1,2
5.465049843,1.698373242,18,1,0,1,2
0.060207699,-2.809955038,18,1,0,1,2
2.330371309,0.846027615,18,1,0,1,2
0.648118991,-0.433680971,18,1,0,1,2
5.603537155,1.723398033,18,1,0,1,2
0.780078699,-0.248360469,18,1,0,1,2
2.569061789,0.94354077,18,1,0,1,2
2.269776143,0.819681211,18,1,0,1,2
0.091348033,-2.393078528,18,1,0,1,2
5.659798998,1.733388379,18,1,0,1,2
0.668799702,-0.402270662,18,1,0,1,2
0.065579155,-2.724497391,18,1,0,1,2
0.02772184,-3.585534731,18,1,0,1,2
1.836332749,0.607770512,18,1,0,1,2
1.895954597,0.639722457,18,1,0,1,2
2.094051041,0.739100487,18,1,0,1,2
0.616999541,-0.482886999,18,1,0,1,2
1.831261409,0.605005024,18,1,0,1,2
0.757627167,-0.277563878,18,1,0,1,2
0.695188311,-0.363572519,18,1,0,1,2
0.095641813,-2.347145182,18,1,0,1,2
2.173759129,0.776457986,18,1,0,1,2
0.134562247,-2.005728385,18,1,0,1,2
0.492384347,-0.708495675,18,1,0,1,2
0.807941065,-0.213266162,19,1,0,1,2
0.3458175,-1.0618441,19,1,0,1,2
5.617356541,1.725861187,19,1,0,1,2
6.879090404,1.928486435,19,1,0,1,2
5.75581017,1.750209809,19,1,0,1,2
5.628839263,1.727903251,19,1,0,1,2
0.54212568,-0.612257422,19,1,0,1,2
1.22483376,0.202805129,19,1,0,1,2
0.476722325,-0.740821085,19,1,0,1,2
4.071510778,1.404014129,19,1,0,1,2
0.678837138,-0.387374037,19,1,0,1,2
0.349960261,-1.049935671,19,1,0,1,2
8.206143487,2.104883079,19,1,0,1,2
1.557773293,0.443257425,19,1,0,1,2
2.342981015,0.851424057,19,1,0,1,2
0.597252938,-0.515414573,19,1,0,1,2
0.30155342,-1.198808099,19,1,0,1,2
0.027519473,-3.592861434,19,1,0,1,2
1.418412682,0.349538416,19,1,0,1,2
4.122195105,1.416385814,19,1,0,1,2
0.56356312,-0.573475937,19,1,0,1,2
0.300120541,-1.203571083,19,1,0,1,2
5.789103783,1.755977493,19,1,0,1,2
0.009677796,-4.637921115,19,1,0,1,2
4.696364059,1.546788605,19,1,0,1,2
1.132074506,0.124051795,19,1,0,1,2
5.76646097,1.752058542,19,1,0,1,2
0.95232084,-0.048853284,19,1,0,1,2
1.052824426,0.051476482,19,1,0,1,2
1.418412682,0.349538416,19,1,0,1,2
5.958231974,1.784773788,19,1,0,1,2
0.909470688,-0.09489251,19,1,0,1,2
0.275779461,-1.288153786,19,1,0,1,2
0.854942585,-0.156720964,19,1,0,1,2
1.783157346,0.578385583,19,1,0,1,2
7.799965849,2.054119355,19,1,0,1,2
0.05903897,-2.82955754,19,1,0,1,2
0.134203359,-2.008399029,19,1,0,1,2
1.793880018,0.584380882,19,1,0,1,2
0.923256017,-0.079848708,19,1,0,1,2
0.19022909,-1.659526198,19,1,0,1,2
4.984101315,1.606253109,19,1,0,1,2
1.820745076,0.5992458,19,1,0,1,2
1.000152161,0.000152149,19,1,0,1,2
2.792255046,1.02684953,19,1,0,1,2
5.76731004,1.752205774,19,1,0,1,2
0.892530315,-0.113694799,19,1,0,1,2
0.451359861,-0.795490341,19,1,0,1,2
1.079989471,0.076951292,19,1,0,1,2
6.598594232,1.886856631,19,1,0,1,2
2.04768803,0.716711367,19,1,0,1,2
5.378719894,1.682450408,19,1,0,1,2
4.105082615,1.412225868,19,1,0,1,2
0.15368717,-1.872836105,19,1,0,1,2
5.76905051,1.752507511,19,1,0,1,2
0.44844226,-0.801975345,19,1,0,1,2
5.758176061,1.750620769,19,1,0,1,2
5.869522857,1.769773346,19,1,0,1,2
5.837510625,1.764304443,19,1,0,1,2
4.801991629,1.569030754,19,1,0,1,2
0.604671202,-0.503070436,19,1,0,1,2
0.190607049,-1.657541307,19,1,0,1,2
6.366162204,1.850996808,19,1,0,1,2
0.10037812,-2.298811023,19,1,0,1,2
1.007610519,0.007581706,19,1,0,1,2
1.657486946,0.505302567,19,1,0,1,2
4.105082615,1.412225868,19,1,0,1,2
6.092272255,1.807021125,19,1,0,1,2
4.833985766,1.575671338,19,1,0,1,2
4.456238951,1.494305126,19,1,0,1,2
2.06480052,0.725033621,19,1,0,1,2
2.639625628,0.970637099,19,1,0,1,2
1.148835607,0.138748914,19,1,0,1,2
1.536324792,0.429393065,19,1,0,1,2
5.743527568,1.74807358,19,1,0,1,2
0.148842193,-1.904868645,19,1,0,1,2
1.311783134,0.271387383,19,1,0,1,2
0.302406959,-1.195981622,19,1,0,1,2
5.528198907,1.709862068,19,1,0,1,2
0.41356336,-0.882944547,19,1,0,1,2
0.264530543,-1.329798561,19,1,0,1,2
5.982020725,1.788758425,19,1,0,1,2
2.066562432,0.725886566,19,1,0,1,2
5.797388692,1.757407591,19,1,0,1,2
0.043118658,-3.143799484,19,1,0,1,2
5.528198907,1.709862068,19,1,0,1,2
1.459508377,0.378099651,19,1,0,1,2
6.184508215,1.82204749,19,1,0,1,2
1.276276816,0.243947102,19,1,0,1,2
0.481528339,-0.730790193,19,1,0,1,2
2.001468308,0.693881065,19,1,0,1,2
0.129149002,-2.046788484,19,1,0,1,2
0.231886712,-1.461506336,19,1,0,1,2
5.447403455,1.695139065,19,1,0,1,2
5.667940431,1.734825812,19,1,0,1,2
1.168448798,0.155677055,19,1,0,1,2
1.31022204,0.270196619,19,1,0,1,2
0.853616712,-0.158273001,19,1,0,1,2
0.329955032,-1.108798899,19,1,0,1,2
0.011373536,-4.476466055,19,1,0,1,2
10.48462893,2.349910273,20,1,0,1,2
13.70437865,2.617715391,20,1,0,1,2
5.292533479,1.66629705,20,1,0,1,2
8.124416054,2.094873855,20,1,0,1,2
0.023544389,-3.748867747,20,1,0,1,2
5.219171435,1.65233866,20,1,0,1,2
6.700889871,1.902240334,20,1,0,1,2
6.075744583,1.804304547,20,1,0,1,2
13.49677452,2.602450733,20,1,0,1,2
13.90803735,2.6324669,20,1,0,1,2
11.08259086,2.405375486,20,1,0,1,2
0.196517851,-1.627002008,20,1,0,1,2
0.165590371,-1.798238186,20,1,0,1,2
13.82114312,2.62619953,20,1,0,1,2
1.354348586,0.303320591,20,1,0,1,2
2.007807788,0.697043474,20,1,0,1,2
8.268612807,2.112466757,20,1,0,1,2
4.714605188,1.550665177,20,1,0,1,2
1.894018268,0.63870064,20,1,0,1,2
10.98797301,2.396801312,20,1,0,1,2
1.602352166,0.471472653,20,1,0,1,2
12.32356672,2.511513423,20,1,0,1,2
0.143468829,-1.941637484,20,1,0,1,2
13.30060315,2.587809384,20,1,0,1,2
7.679252451,2.038522205,20,1,0,1,2
17.53265374,2.86406507,20,1,0,1,2
8.219877931,2.106555359,20,1,0,1,2
0.294142132,-1.223692186,20,1,0,1,2
0.081199911,-2.510841126,20,1,0,1,2
9.400358629,2.240747841,20,1,0,1,2
7.50579254,2.015675061,20,1,0,1,2
14.62355189,2.682633372,20,1,0,1,2
0.018810852,-3.973321357,20,1,0,1,2
1.446575459,0.369199011,20,1,0,1,2
0.402088158,-0.911083916,20,1,0,1,2
1.446575459,0.369199011,20,1,0,1,2
0.381144514,-0.964576673,20,1,0,1,2
7.23010199,1.978253143,20,1,0,1,2
1.158325659,0.146975565,20,1,0,1,2
18.75537817,2.931480547,20,1,0,1,2
2.425659779,0.886103561,20,1,0,1,2
4.302293379,1.459148224,20,1,0,1,2
8.683368042,2.161409477,20,1,0,1,2
0.080012696,-2.525569959,20,1,0,1,2
19.14104145,2.951834797,20,1,0,1,2
7.255717683,1.981789804,20,1,0,1,2
8.707160637,2.164145749,20,1,0,1,2
0.642187243,-0.442875362,20,1,0,1,2
5.476400505,1.700448043,20,1,0,1,2
3.937574465,1.370564916,20,1,0,1,2
6.654417536,1.895280925,20,1,0,1,2
13.52205536,2.604322083,20,1,0,1,2
0.188815004,-1.666987556,20,1,0,1,2
7.690746369,2.040017836,20,1,0,1,2
1.097214879,0.09277504,20,1,0,1,2
18.33913752,2.909037438,20,1,0,1,2
7.487578608,2.013245462,20,1,0,1,2
2.547431909,0.935085757,20,1,0,1,2
6.323120382,1.844212818,20,1,0,1,2
4.024633302,1.392433802,20,1,0,1,2
1.738652956,0.55311065,20,1,0,1,2
8.635451693,2.15587602,20,1,0,1,2
0.177989586,-1.726030236,20,1,0,1,2
8.219525116,2.106512436,20,1,0,1,2
18.78160419,2.93287789,20,1,0,1,2
6.439307313,1.862420974,20,1,0,1,2
1.709819458,0.536387785,20,1,0,1,2
0.725120774,-0.321417053,20,1,0,1,2
7.669875788,2.037300421,20,1,0,1,2
0.029192763,-3.533834439,20,1,0,1,2
1.312708761,0.272092759,20,1,0,1,2
4.014506263,1.389914367,20,1,0,1,2
2.713761261,0.998335592,20,1,0,1,2
13.63060192,2.612317406,20,1,0,1,2
13.16456996,2.577529127,20,1,0,1,2
12.69357763,2.541096167,20,1,0,1,2
1.953246894,0.669493062,20,1,0,1,2
7.561837255,2.023114184,20,1,0,1,2
1.079736573,0.076717098,20,1,0,1,2
4.594034964,1.524758715,20,1,0,1,2
8.635451693,2.15587602,20,1,0,1,2
12.40261882,2.517907646,20,1,0,1,2
2.06867637,0.726908968,20,1,0,1,2
11.96192389,2.481728596,20,1,0,1,2
7.559626371,2.022821767,20,1,0,1,2
6.088847477,1.806458815,20,1,0,1,2
0.306205909,-1.183497497,20,1,0,1,2
7.189028709,1.972556074,20,1,0,1,2
5.421482503,1.690369303,20,1,0,1,2
13.21791849,2.581573371,20,1,0,1,2
0.21373335,-1.543026068,20,1,0,1,2
13.64699036,2.613519011,20,1,0,1,2
7.647149975,2.034333026,20,1,0,1,2
13.70665948,2.617881808,20,1,0,1,2
5.917886844,1.777979433,20,1,0,1,2
5.489293107,1.702799487,20,1,0,1,2
5.489293107,1.702799487,20,1,0,1,2
1.278857051,0.24596675,20,1,0,1,2
8.170856664,2.100573758,20,1,0,1,2
7.383828892,1.999292324,20,1,0,1,2
6.297930346,1.840221063,21,1,0,0,3
7.065071375,1.955163119,21,1,0,0,3
0.425341125,-0.854863785,21,1,0,0,3
6.20989963,1.826144733,21,1,0,0,3
5.375335335,1.68182096,21,1,0,0,3
12.90244476,2.55741681,21,1,0,0,3
7.214380925,1.976076385,21,1,0,0,3
0.199809867,-1.610389027,21,1,0,0,3
9.007035374,2.19800598,21,1,0,0,3
5.563245036,1.716181578,21,1,0,0,3
3.265718754,1.183479878,21,1,0,0,3
0.487606417,-0.718246721,21,1,0,0,3
7.467724523,2.010590337,21,1,0,0,3
8.316199209,2.118205325,21,1,0,0,3
5.620078413,1.726345616,21,1,0,0,3
5.657017921,1.732896884,21,1,0,0,3
0.640566872,-0.445401757,21,1,0,0,3
9.578222442,2.259492026,21,1,0,0,3
7.214380925,1.976076385,21,1,0,0,3
8.278523276,2.113664604,21,1,0,0,3
16.61181104,2.810113951,21,1,0,0,3
7.489202154,2.01346227,21,1,0,0,3
13.92171987,2.633450202,21,1,0,0,3
7.012548114,1.947701132,21,1,0,0,3
6.259309864,1.834069934,21,1,0,0,3
7.005398593,1.946681079,21,1,0,0,3
6.371304221,1.851804193,21,1,0,0,3
6.746257732,1.908987941,21,1,0,0,3
13.6592597,2.614417658,21,1,0,0,3
5.013332763,1.612100916,21,1,0,0,3
5.753664036,1.749836875,21,1,0,0,3
21.76489418,3.080298313,21,1,0,0,3
13.12135725,2.574241227,21,1,0,0,3
5.440974671,1.693958212,21,1,0,0,3
6.584308695,1.884689348,21,1,0,0,3
7.460907486,2.009677054,21,1,0,0,3
7.66346412,2.036464117,21,1,0,0,3
12.90157166,2.557349138,21,1,0,0,3
8.312296698,2.117735948,21,1,0,0,3
8.428591616,2.13162969,21,1,0,0,3
7.854059363,2.061030514,21,1,0,0,3
3.265311457,1.183355151,21,1,0,0,3
5.791180007,1.756336072,21,1,0,0,3
16.63763242,2.811667143,21,1,0,0,3
5.804166807,1.758576075,21,1,0,0,3
5.94999909,1.783391067,21,1,0,0,3
5.609884243,1.724530085,21,1,0,0,3
5.761267813,1.751157557,21,1,0,0,3
5.704117626,1.741188305,21,1,0,0,3
4.361762619,1.472876246,21,1,0,0,3
7.632686262,2.032439849,21,1,0,0,3
0.143940563,-1.938354825,21,1,0,0,3
0.138412565,-1.977516449,21,1,0,0,3
5.894606296,1.774037746,21,1,0,0,3
0.385473626,-0.953282503,21,1,0,0,3
6.137571526,1.814429147,21,1,0,0,3
5.009407423,1.611317629,21,1,0,0,3
6.216282694,1.827172091,21,1,0,0,3
0.244502415,-1.408530094,21,1,0,0,3
8.680990364,2.161135619,21,1,0,0,3
7.93485481,2.071265056,21,1,0,0,3
11.29452323,2.424317938,21,1,0,0,3
8.016735279,2.081531267,21,1,0,0,3
0.507629581,-0.678003268,21,1,0,0,3
6.280262355,1.837411756,21,1,0,0,3
5.697685848,1.740060101,21,1,0,0,3
6.753330589,1.910035804,21,1,0,0,3
6.327925763,1.844972499,21,1,0,0,3
5.692923782,1.739223962,21,1,0,0,3
7.370789675,1.997524848,21,1,0,0,3
8.004554676,2.080010714,21,1,0,0,3
6.235149193,1.830202507,21,1,0,0,3
1.495278582,0.402312532,21,1,0,0,3
8.725681484,2.166270572,21,1,0,0,3
4.545970974,1.51424134,21,1,0,0,3
8.771820911,2.171544414,21,1,0,0,3
13.97635275,2.637366812,21,1,0,0,3
5.707823997,1.741837865,21,1,0,0,3
12.9283108,2.559419542,21,1,0,0,3
6.278744289,1.837170007,21,1,0,0,3
7.195458918,1.973450121,21,1,0,0,3
6.855971883,1.92512008,21,1,0,0,3
0.075259078,-2.586818739,21,1,0,0,3
6.874515667,1.927821193,21,1,0,0,3
7.913047954,2.068513037,21,1,0,0,3
6.185065355,1.822137573,21,1,0,0,3
8.845988054,2.179964029,21,1,0,0,3
6.75369084,1.910089147,21,1,0,0,3
13.28885983,2.586926078,21,1,0,0,3
8.106029169,2.092608127,21,1,0,0,3
7.663720347,2.036497551,21,1,0,0,3
7.907537554,2.067816425,21,1,0,0,3
0.028513617,-3.557373532,21,1,0,0,3
5.651250225,1.731876799,21,1,0,0,3
5.480855369,1.701261178,21,1,0,0,3
12.84974332,2.553323836,21,1,0,0,3
0.221671706,-1.506557794,21,1,0,0,3
3.268788812,1.184419523,21,1,0,0,3
6.499336532,1.8717001,21,1,0,0,3
5.750881494,1.749353146,21,1,0,0,3
0.142263695,-1.950072939,22,1,0,1,2
3.074005336,1.122981381,22,1,0,1,2
0.258531055,-1.352739457,22,1,0,1,2
0.6431091,-0.441440896,22,1,0,1,2
0.203746989,-1.590876304,22,1,0,1,2
4.912718374,1.591827429,22,1,0,1,2
4.87764795,1.584663126,22,1,0,1,2
1.614568421,0.479067689,22,1,0,1,2
2.310156216,0.837315148,22,1,0,1,2
3.023031282,1.106260064,22,1,0,1,2
0.192484294,-1.647740719,22,1,0,1,2
1.207957267,0.188930724,22,1,0,1,2
0.850053381,-0.16245613,22,1,0,1,2
4.417425836,1.485557136,22,1,0,1,2
0.231518934,-1.463093619,22,1,0,1,2
3.954181965,1.374773744,22,1,0,1,2
0.100850791,-2.294113172,22,1,0,1,2
4.422851743,1.486784679,22,1,0,1,2
2.436290386,0.890476549,22,1,0,1,2
0.251579956,-1.379994425,22,1,0,1,2
0.211704364,-1.552564487,22,1,0,1,2
0.247574077,-1.396045442,22,1,0,1,2
0.140507881,-1.962491697,22,1,0,1,2
0.518183721,-0.657425425,22,1,0,1,2
0.962465898,-0.038256644,22,1,0,1,2
5.042145899,1.617831765,22,1,0,1,2
0.360513039,-1.020227153,22,1,0,1,2
3.719907479,1.313698797,22,1,0,1,2
0.456166697,-0.784896972,22,1,0,1,2
4.226294913,1.441325702,22,1,0,1,2
1.49260878,0.400525448,22,1,0,1,2
0.008023797,-4.82534348,22,1,0,1,2
0.455699567,-0.78592153,22,1,0,1,2
1.865797968,0.623688826,22,1,0,1,2
0.200297683,-1.607950606,22,1,0,1,2
2.349883383,0.854365703,22,1,0,1,2
4.729822725,1.553887723,22,1,0,1,2
2.013786757,0.700016908,22,1,0,1,2
0.756269268,-0.279357791,22,1,0,1,2
0.364305601,-1.0097622,22,1,0,1,2
4.624173994,1.531297759,22,1,0,1,2
1.557984766,0.44339317,22,1,0,1,2
3.079158123,1.124656223,22,1,0,1,2
1.84993279,0.615149308,22,1,0,1,2
0.423016372,-0.860344396,22,1,0,1,2
0.159046401,-1.838559288,22,1,0,1,2
5.549903209,1.713780488,22,1,0,1,2
0.200010675,-1.609384537,22,1,0,1,2
0.468440475,-0.758346239,22,1,0,1,2
1.370773545,0.315375212,22,1,0,1,2
0.673320356,-0.395534051,22,1,0,1,2
5.463589668,1.698106022,22,1,0,1,2
1.67330965,0.514803492,22,1,0,1,2
0.138372059,-1.977809145,22,1,0,1,2
3.700267522,1.30840512,22,1,0,1,2
0.17371416,-1.750344087,22,1,0,1,2
3.823577536,1.341186512,22,1,0,1,2
4.054581625,1.399847507,22,1,0,1,2
0.08835009,-2.426448065,22,1,0,1,2
1.545318648,0.435230134,22,1,0,1,2
1.898341115,0.640980407,22,1,0,1,2
1.41113428,0.344393835,22,1,0,1,2
1.832034698,0.605427206,22,1,0,1,2
1.436954357,0.362525844,22,1,0,1,2
0.558016481,-0.58336678,22,1,0,1,2
0.270777016,-1.306459615,22,1,0,1,2
3.148720019,1.146996027,22,1,0,1,2
0.848527575,-0.164252696,22,1,0,1,2
1.616788744,0.480441925,22,1,0,1,2
0.22303447,-1.500428943,22,1,0,1,2
3.895033071,1.35970217,22,1,0,1,2
1.89687038,0.64020536,22,1,0,1,2
0.127056056,-2.063126905,22,1,0,1,2
0.045050499,-3.09997121,22,1,0,1,2
2.289368082,0.828275833,22,1,0,1,2
3.186940857,1.159061478,22,1,0,1,2
4.142683571,1.421343783,22,1,0,1,2
3.816966983,1.339456124,22,1,0,1,2
5.562360239,1.716022522,22,1,0,1,2
1.316559739,0.275022076,22,1,0,1,2
2.077461873,0.731146895,22,1,0,1,2
1.370432891,0.315126669,22,1,0,1,2
0.348103805,-1.055254553,22,1,0,1,2
3.630644753,1.28941025,22,1,0,1,2
0.419129428,-0.86957551,22,1,0,1,2
0.288683713,-1.242423607,22,1,0,1,2
5.072955636,1.623923613,22,1,0,1,2
1.972177392,0.679138207,22,1,0,1,2
0.013100262,-4.335123086,22,1,0,1,2
1.810686203,0.593705891,22,1,0,1,2
1.455521686,0.375364383,22,1,0,1,2
0.627699606,-0.465693562,22,1,0,1,2
0.61750493,-0.482068227,22,1,0,1,2
1.799560694,0.587542576,22,1,0,1,2
3.214584357,1.167698067,22,1,0,1,2
5.03904455,1.617216491,22,1,0,1,2
0.352743198,-1.042014971,22,1,0,1,2
0.189055359,-1.6657154,22,1,0,1,2
4.386485366,1.478528306,22,1,0,1,2
5.677029868,1.736428185,22,1,0,1,2
0.114293172,-2.168988451,23,1,0,0,3
0.324496431,-1.125480741,23,1,0,0,3
0.325467349,-1.122493134,23,1,0,0,3
0.420323039,-0.866731724,23,1,0,0,3
0.268871224,-1.313522734,23,1,0,0,3
0.110591759,-2.201909704,23,1,0,0,3
0.009454235,-4.661292445,23,1,0,0,3
0.044124278,-3.120745116,23,1,0,0,3
1.809354601,0.592970208,23,1,0,0,3
0.071119344,-2.643395915,23,1,0,0,3
0.454834725,-0.787821167,23,1,0,0,3
0.108264236,-2.223180406,23,1,0,0,3
0.079185574,-2.535961144,23,1,0,0,3
0.100033122,-2.302253929,23,1,0,0,3
0.063761407,-2.752607173,23,1,0,0,3
2.811010194,1.033543918,23,1,0,0,3
0.008612344,-4.754558773,23,1,0,0,3
0.054158935,-2.91583232,23,1,0,0,3
0.017930743,-4.021238537,23,1,0,0,3
0.021321059,-3.848060014,23,1,0,0,3
0.279239059,-1.275687022,23,1,0,0,3
0.00968475,-4.637202812,23,1,0,0,3
0.084758391,-2.467950527,23,1,0,0,3
0.712632889,-0.338788873,23,1,0,0,3
0.580771327,-0.543398185,23,1,0,0,3
0.055337685,-2.89430114,23,1,0,0,3
0.02831558,-3.564343085,23,1,0,0,3
1.801591021,0.588670175,23,1,0,0,3
0.043604985,-3.132583804,23,1,0,0,3
0.047942619,-3.037750424,23,1,0,0,3
0.683289102,-0.380837227,23,1,0,0,3
0.021321059,-3.848060014,23,1,0,0,3
0.033972968,-3.382190127,23,1,0,0,3
0.258597922,-1.352480847,23,1,0,0,3
0.044124278,-3.120745116,23,1,0,0,3
0.684828306,-0.378587121,23,1,0,0,3
0.180545101,-1.711774664,23,1,0,0,3
0.019698246,-3.927225689,23,1,0,0,3
0.444664937,-0.810434232,23,1,0,0,3
0.486741113,-0.720022894,23,1,0,0,3
0.014308546,-4.246898289,23,1,0,0,3
0.527037853,-0.640482906,23,1,0,0,3
1.781790967,0.577619019,23,1,0,0,3
0.339074452,-1.081535573,23,1,0,0,3
1.214297972,0.194166109,23,1,0,0,3
0.324590278,-1.125191574,23,1,0,0,3
0.567658624,-0.566235056,23,1,0,0,3
0.174316972,-1.74687996,23,1,0,0,3
0.245570742,-1.40417022,23,1,0,0,3
0.803924582,-0.218249818,23,1,0,0,3
0.811681188,-0.208647641,23,1,0,0,3
0.615728607,-0.484948985,23,1,0,0,3
0.249930921,-1.386570714,23,1,0,0,3
0.104514055,-2.258433724,23,1,0,0,3
0.174316972,-1.74687996,23,1,0,0,3
0.513089106,-0.667305753,23,1,0,0,3
0.09329246,-2.372015992,23,1,0,0,3
0.074740429,-2.593734121,23,1,0,0,3
1.844817452,0.612380331,23,1,0,0,3
0.086455502,-2.448125424,23,1,0,0,3
0.103934562,-2.263993791,23,1,0,0,3
1.984327043,0.685279836,23,1,0,0,3
0.061707021,-2.785357557,23,1,0,0,3
0.202901571,-1.595034287,23,1,0,0,3
0.099670768,-2.305882847,23,1,0,0,3
0.626133057,-0.468192379,23,1,0,0,3
0.153275493,-1.875518368,23,1,0,0,3
1.717354705,0.540785145,23,1,0,0,3
1.083761586,0.080437939,23,1,0,0,3
0.573618593,-0.555790575,23,1,0,0,3
0.150306815,-1.895076639,23,1,0,0,3
2.72935415,1.004065006,23,1,0,0,3
0.162256571,-1.818576423,23,1,0,0,3
1.08019872,0.077145025,23,1,0,0,3
0.547815225,-0.60181723,23,1,0,0,3
0.27792714,-1.280396286,23,1,0,0,3
0.241507199,-1.420855997,23,1,0,0,3
0.013771948,-4.285121499,23,1,0,0,3
0.0577443,-2.851730637,23,1,0,0,3
0.035822058,-3.329191433,23,1,0,0,3
0.093564865,-2.369100343,23,1,0,0,3
1.783102885,0.578355041,23,1,0,0,3
1.214297972,0.194166109,23,1,0,0,3
0.156633497,-1.853846619,23,1,0,0,3
0.159943599,-1.832934032,23,1,0,0,3
0.021116643,-3.85769376,23,1,0,0,3
1.84692541,0.613522316,23,1,0,0,3
0.714609012,-0.336019722,23,1,0,0,3
0.201984716,-1.599563248,23,1,0,0,3
0.055337685,-2.89430114,23,1,0,0,3
0.468911624,-0.757340964,23,1,0,0,3
1.095263088,0.090994597,23,1,0,0,3
0.162256571,-1.818576423,23,1,0,0,3
0.131806722,-2.02641866,23,1,0,0,3
0.143722206,-1.939872969,23,1,0,0,3
0.017098269,-4.068778049,23,1,0,0,3
0.103934562,-2.263993791,23,1,0,0,3
0.394953696,-0.928986746,23,1,0,0,3
0.314510216,-1.15673872,23,1,0,0,3
0.128614047,-2.050939241,23,1,0,0,3
5.687303689,1.738236267,24,1,0,1,2
0.485927007,-0.721696858,24,1,0,1,2
0.759246777,-0.27542842,24,1,0,1,2
2.667397524,0.981103287,24,1,0,1,2
0.018623412,-3.9833358,24,1,0,1,2
2.929665224,1.074888159,24,1,0,1,2
6.638554652,1.892894267,24,1,0,1,2
3.010870315,1.102229178,24,1,0,1,2
0.478555962,-0.736982122,24,1,0,1,2
6.422251602,1.859768773,24,1,0,1,2
4.976237274,1.604674038,24,1,0,1,2
2.856995307,1.04977048,24,1,0,1,2
7.309733075,1.989206758,24,1,0,1,2
6.426927095,1.860496523,24,1,0,1,2
1.951480417,0.668588273,24,1,0,1,2
6.47406726,1.867804545,24,1,0,1,2
0.742734225,-0.297417004,24,1,0,1,2
0.877853909,-0.13027509,24,1,0,1,2
0.076520999,-2.570190077,24,1,0,1,2
7.430630262,2.005610682,24,1,0,1,2
0.952503217,-0.048661794,24,1,0,1,2
7.745133159,2.047064667,24,1,0,1,2
6.55218252,1.879798203,24,1,0,1,2
0.359406584,-1.023300984,24,1,0,1,2
0.211744667,-1.552374133,24,1,0,1,2
1.800643762,0.588144246,24,1,0,1,2
2.702328675,0.994113873,24,1,0,1,2
2.729641145,1.004170152,24,1,0,1,2
1.685946455,0.5223271,24,1,0,1,2
2.833787041,1.041613994,24,1,0,1,2
5.985316916,1.789309289,24,1,0,1,2
0.803967252,-0.218196742,24,1,0,1,2
5.541159294,1.712203738,24,1,0,1,2
6.615868676,1.889471108,24,1,0,1,2
7.123733011,1.963431887,24,1,0,1,2
2.487878748,0.911430439,24,1,0,1,2
0.546810048,-0.603653798,24,1,0,1,2
0.833706979,-0.181873283,24,1,0,1,2
5.854780673,1.767258537,24,1,0,1,2
2.72186672,1.001317939,24,1,0,1,2
2.701519348,0.993814336,24,1,0,1,2
1.263858563,0.234169393,24,1,0,1,2
0.254993906,-1.366515633,24,1,0,1,2
2.910833061,1.068439316,24,1,0,1,2
8.280538309,2.113907979,24,1,0,1,2
1.904430736,0.644183138,24,1,0,1,2
0.762915912,-0.27060746,24,1,0,1,2
0.731061948,-0.313257079,24,1,0,1,2
2.665936223,0.980555299,24,1,0,1,2
8.241199667,2.109145924,24,1,0,1,2
4.312858277,1.461600858,24,1,0,1,2
7.264312438,1.982973652,24,1,0,1,2
1.586110354,0.461284701,24,1,0,1,2
2.728674177,1.003815842,24,1,0,1,2
1.970302939,0.678187307,24,1,0,1,2
0.289712608,-1.238865853,24,1,0,1,2
5.734032767,1.746419082,24,1,0,1,2
4.312858277,1.461600858,24,1,0,1,2
2.91908461,1.071270077,24,1,0,1,2
1.32875493,0.284242361,24,1,0,1,2
9.308476873,2.230925477,24,1,0,1,2
3.688764126,1.305291477,24,1,0,1,2
6.212527472,1.826567814,24,1,0,1,2
7.503144568,2.015322208,24,1,0,1,2
1.536947405,0.429798244,24,1,0,1,2
0.254993906,-1.366515633,24,1,0,1,2
4.37353688,1.475572036,24,1,0,1,2
2.438059117,0.891202279,24,1,0,1,2
0.013346615,-4.316492452,24,1,0,1,2
3.071066305,1.122024832,24,1,0,1,2
2.431207302,0.888387966,24,1,0,1,2
0.106076575,-2.243594038,24,1,0,1,2
0.765100143,-0.267748548,24,1,0,1,2
7.772287988,2.050564585,24,1,0,1,2
2.019723113,0.702960429,24,1,0,1,2
2.679511228,0.9856344,24,1,0,1,2
0.113038183,-2.180029611,24,1,0,1,2
2.74614169,1.010196905,24,1,0,1,2
7.730808393,2.045213436,24,1,0,1,2
0.759246777,-0.27542842,24,1,0,1,2
0.941131772,-0.060672115,24,1,0,1,2
2.100258753,0.742060553,24,1,0,1,2
1.104747984,0.09961724,24,1,0,1,2
7.421406862,2.004368643,24,1,0,1,2
0.489566117,-0.714235755,24,1,0,1,2
5.950037044,1.783397445,24,1,0,1,2
0.610751167,-0.493065658,24,1,0,1,2
2.763694894,1.016568514,24,1,0,1,2
2.708654955,0.996452185,24,1,0,1,2
1.800643762,0.588144246,24,1,0,1,2
0.054485652,-2.909817883,24,1,0,1,2
1.965097454,0.675541839,24,1,0,1,2
8.181863617,2.101919951,24,1,0,1,2
2.219579143,0.797317603,24,1,0,1,2
5.706781149,1.741655143,24,1,0,1,2
3.292502931,1.191648045,24,1,0,1,2
