0,0.658037293239146,0.0104604775608074,0.000136182616993684,1.56728880043406e-06,2.98412444388485e-08,4.76585716202561e-10,6.56046866692576e-13,8.7482575828232e-14,2.01121449033198e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15135740204836e-13,1.0977076843945e-15,0,0,0,0,0,0,0,0,0,0
0.988064287547254,0,0.450004240147518,0.0058585045209506,6.74239393899547e-05,1.28375458255007e-06,2.05024783059043e-08,2.82267053054853e-11,3.78034080797748e-12,7.77669602928366e-14,8.42444432584182e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2154312778472e-11,3.5126645900624e-14,0,0,0,0,0,0,0,0,0,0
0.011767677526661,0.337148442142788,0,0.491904972962495,0.00566120090275116,0.000107789498441211,1.72147527240206e-06,2.3700312516438e-09,3.17439274650323e-10,6.55052559501126e-12,6.87434656988693e-13,4.84971117705426e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86016106699409e-09,2.99015573229062e-12,8.44009024501718e-16,0,0,0,0,0,0,0,0,0
0.000165654658132647,0.00474606903497779,0.531892594136131,0,0.40215703795156,0.00765708657229412,0.000122289141245081,1.68360879877581e-07,2.25500850369533e-08,4.6533134460396e-10,4.88044908684668e-11,3.26316280627508e-13,2.39457511039345e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32141018359739e-07,2.1241741400718e-10,5.9924640739622e-14,0,0,0,0,0,0,0,0,0
2.33193556885231e-06,6.68108419588598e-05,0.00748750003090289,0.491904972962495,0,0.543939582457873,0.00868710361303719,1.19599204949096e-05,1.60189958508051e-06,3.30559124161501e-08,3.46691999785801e-09,2.31601421339639e-11,1.708130245414e-12,1.23251220648354e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38695543765487e-06,1.50895607462834e-08,4.27574971812571e-12,1.58479339448264e-15,0,0,0,0,0,0,0,0
4.75338341712234e-08,1.36186239619108e-06,0.000152624101807499,0.0100269187797501,0.582329865032539,0,0.426175733718313,0.000586735017696482,7.8586691428224e-05,1.62167141353924e-06,1.70081694520634e-07,1.13619241300792e-09,8.37861831126669e-11,6.16256103241771e-13,2.09499086276549e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000460509371035956,7.40270288202622e-07,2.09775911012829e-10,4.43742150455138e-14,0,0,0,0,0,0,0,0
7.81513696168496e-10,2.23906776380894e-08,2.5093261576935e-06,0.000164854759438635,0.00957421236991327,0.438731050987347,0,0.0356868335967466,0.00477985819036873,9.8634504743047e-05,1.03448353173711e-05,6.91063432374336e-08,5.09613741057836e-09,3.74474183695894e-11,1.21975023565457e-12,2.17060878052864e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280094434425048,4.50252699835977e-05,1.2759142690154e-08,2.70999670456531e-12,0,0,0,0,0,0,0,0
9.64587028832533e-12,2.76396185920659e-10,3.09757177254731e-08,2.03500631737153e-06,0.000118186352077634,0.00541580032445088,0.319977172267378,0,0.387213723143239,0.00799032780696489,0.000838029506056803,5.59826740889251e-06,4.12835325071902e-07,3.0335933864278e-09,9.88067523908963e-11,1.74372238702467e-12,7.04836048646084e-15,0,0,0,6.18041366361851e-15,0,0,0,0,0,0,0,0,0,0.915125578580481,0.00364747273487812,1.03361125203698e-06,2.19512902656579e-10,4.64647600912855e-15,0,0,0,0,0,0,0
3.77529169797469e-13,1.08648869135782e-11,1.21772819771938e-09,8.00009525826224e-08,4.64618740864871e-06,0.000212908029006123,0.0125790658800148,0.113650968212011,0,0.203252174807691,0.0213171879519762,0.000142404673936618,1.05014061454297e-05,7.71663592007524e-08,2.51336286582738e-09,4.43768906241411e-11,1.84432099395725e-13,2.41347064035804e-15,0,0,1.2360827327237e-13,0,0,0,0,0,0,0,0,0,0.0539935888747768,0.0927817711395376,2.62922548290689e-05,5.58381984149186e-09,1.22799723098397e-13,6.6485126691479e-16,0,0,0,0,0,0
1.41573438674051e-14,3.64572427531116e-13,4.09883364793447e-11,2.69279766488166e-09,1.56388575586989e-07,7.1663882976507e-06,0.000423405688092225,0.00382544036711739,0.331535197022891,0,0.633317688369879,0.00423073620750143,0.000311988911438808,2.29255472281668e-06,7.46701554896565e-08,1.31837471396735e-09,5.47128982761522e-12,7.36108545309202e-14,3.52908738541612e-15,0,3.64644406153492e-12,0,0,0,0,0,0,0,0,0,0.00181739986642082,0.865134920864315,0.00078112319918129,1.658910964412e-07,3.65611283689715e-12,1.92806867405289e-14,0,0,0,0,0,0
