deploy_date,collect_date,sample_month,site_code,exposure,zone,collector_type,replicate,proportion_sampled,count_classcode,count,method_code,sampler,notes
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,2,1,12,0,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,2,1,31,18,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,2,1,33,2,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,2,1,47,9,4,UNK,In_this_year_'water_rinse'_and_'bleach_soak'_counts_were_summed_for_mytilus_only_[JRB]_and_given_method_code_4._Original_counts_can_be_found_in__table:_2000MytWaterRinseAndBleachSoakRemoved,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,2,1,49,58,4,UNK,In_this_year_'water_rinse'_and_'bleach_soak'_counts_were_summed_for_mytilus_only_[JRB]_and_given_method_code_4._Original_counts_can_be_found_in__table:_2000MytWaterRinseAndBleachSoakRemoved,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,3,1,1,3,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,3,1,12,0,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,3,1,26,2,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,3,1,31,37,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,3,1,33,2,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,3,1,47,0,4,UNK,In_this_year_'water_rinse'_and_'bleach_soak'_counts_were_summed_for_mytilus_only_[JRB]_and_given_method_code_4._Original_counts_can_be_found_in__table:_2000MytWaterRinseAndBleachSoakRemoved,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,3,1,49,74,4,UNK,In_this_year_'water_rinse'_and_'bleach_soak'_counts_were_summed_for_mytilus_only_[JRB]_and_given_method_code_4._Original_counts_can_be_found_in__table:_2000MytWaterRinseAndBleachSoakRemoved,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,4,1,1,1,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,4,1,12,0,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,4,1,26,1,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,4,1,31,10,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,4,1,33,1,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,4,1,47,1,4,UNK,In_this_year_'water_rinse'_and_'bleach_soak'_counts_were_summed_for_mytilus_only_[JRB]_and_given_method_code_4._Original_counts_can_be_found_in__table:_2000MytWaterRinseAndBleachSoakRemoved,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,4,1,49,25,4,UNK,In_this_year_'water_rinse'_and_'bleach_soak'_counts_were_summed_for_mytilus_only_[JRB]_and_given_method_code_4._Original_counts_can_be_found_in__table:_2000MytWaterRinseAndBleachSoakRemoved,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,4,1,62,1,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,5,1,1,1,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,5,1,12,0,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,5,1,26,5,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,5,1,31,46,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,5,1,47,2,4,UNK,In_this_year_'water_rinse'_and_'bleach_soak'_counts_were_summed_for_mytilus_only_[JRB]_and_given_method_code_4._Original_counts_can_be_found_in__table:_2000MytWaterRinseAndBleachSoakRemoved,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,5,1,49,116,4,UNK,In_this_year_'water_rinse'_and_'bleach_soak'_counts_were_summed_for_mytilus_only_[JRB]_and_given_method_code_4._Original_counts_can_be_found_in__table:_2000MytWaterRinseAndBleachSoakRemoved,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,5,1,50,0,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,5,1,62,1,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,6,1,12,0,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,6,1,26,8,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,6,1,31,75,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,6,1,33,1,5,UNK,.,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,6,1,47,5,4,UNK,In_this_year_'water_rinse'_and_'bleach_soak'_counts_were_summed_for_mytilus_only_[JRB]_and_given_method_code_4._Original_counts_can_be_found_in__table:_2000MytWaterRinseAndBleachSoakRemoved,
1999-09-10,2000-04-08,.,CARX00,exposed,int_mid,tuffy,6,1,49,163,4,UNK,In_this_year_'water_rinse'_and_'bleach_soak'_counts_were_summed_for_mytilus_only_[JRB]_and_given_method_code_4._Original_counts_can_be_found_in__table:_2000MytWaterRinseAndBleachSoakRemoved,
1999-09-11,2000-02-18,.,CBLN00,exposed,int_mid,tuffy,1,1,47,0,4,UNK,.,
1999-09-11,2000-02-18,.,CBLN00,exposed,int_mid,tuffy,1,1,49,64,4,UNK,.,
1999-09-11,2000-02-18,.,CBLN00,exposed,int_mid,tuffy,2,1,47,6,4,UNK,.,
1999-09-11,2000-02-18,.,CBLN00,exposed,int_mid,tuffy,2,1,49,207,4,UNK,.,
1999-09-11,2000-02-18,.,CBLN00,exposed,int_mid,tuffy,3,1,47,2,4,UNK,.,
1999-09-11,2000-02-18,.,CBLN00,exposed,int_mid,tuffy,3,1,49,91,4,UNK,.,
1999-09-11,2000-02-18,.,CBLN00,exposed,int_mid,tuffy,4,1,47,3,4,UNK,.,
1999-09-11,2000-02-18,.,CBLN00,exposed,int_mid,tuffy,4,1,49,84,4,UNK,.,
1999-09-11,2000-02-18,.,CBLN00,exposed,int_mid,tuffy,5,1,47,0,4,UNK,.,
1999-09-11,2000-02-18,.,CBLN00,exposed,int_mid,tuffy,5,1,49,58,4,UNK,.,
1999-09-11,2000-02-18,.,CBLS00,exposed,int_mid,tuffy,1,1,47,11,4,UNK,.,
1999-09-11,2000-02-18,.,CBLS00,exposed,int_mid,tuffy,1,1,49,197,4,UNK,.,
1999-09-11,2000-02-18,.,CBLS00,exposed,int_mid,tuffy,2,1,47,2,4,UNK,.,
1999-09-11,2000-02-18,.,CBLS00,exposed,int_mid,tuffy,2,1,49,98,4,UNK,.,
1999-09-11,2000-02-18,.,CBLS00,exposed,int_mid,tuffy,3,1,47,1,4,UNK,.,
1999-09-11,2000-02-18,.,CBLS00,exposed,int_mid,tuffy,3,1,49,31,4,UNK,.,
1999-09-11,2000-02-18,.,CBLS00,exposed,int_mid,tuffy,4,1,47,0,4,UNK,.,
1999-09-11,2000-02-18,.,CBLS00,exposed,int_mid,tuffy,4,1,49,89,4,UNK,.,
1999-09-11,2000-02-18,.,CBLS00,exposed,int_mid,tuffy,5,1,47,0,4,UNK,.,
1999-09-11,2000-02-18,.,CBLS00,exposed,int_mid,tuffy,5,1,49,19,4,UNK,.,
1999-09-11,2000-02-18,.,CBLX00,exposed,int_mid,tuffy,1,1,47,5,4,UNK,.,
1999-09-11,2000-02-18,.,CBLX00,exposed,int_mid,tuffy,1,1,49,170,4,UNK,.,
1999-09-11,2000-02-18,.,CBLX00,exposed,int_mid,tuffy,2,1,47,8,4,UNK,.,
1999-09-11,2000-02-18,.,CBLX00,exposed,int_mid,tuffy,2,1,49,105,4,UNK,.,
1999-09-11,2000-02-18,.,CBLX00,exposed,int_mid,tuffy,3,1,47,1,4,UNK,.,
1999-09-11,2000-02-18,.,CBLX00,exposed,int_mid,tuffy,3,1,49,178,4,UNK,.,
1999-09-11,2000-02-18,.,CBLX00,exposed,int_mid,tuffy,4,1,47,1,4,UNK,.,
1999-09-11,2000-02-18,.,CBLX00,exposed,int_mid,tuffy,4,1,49,293,4,UNK,.,
1999-09-11,2000-02-18,.,CBLX00,exposed,int_mid,tuffy,5,1,47,5,4,UNK,.,
1999-09-11,2000-02-18,.,CBLX00,exposed,int_mid,tuffy,5,1,49,182,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,1,1,47,3,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,1,1,49,20,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,2,1,47,2,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,2,1,49,21,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,3,1,47,1,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,3,1,49,5,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,4,1,47,0,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,4,1,49,12,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,5,1,47,0,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,5,1,49,4,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,6,1,47,10,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,6,1,49,19,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,7,1,47,0,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,7,1,49,10,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,8,1,47,0,4,UNK,.,
1999-12-20,2000-01-18,.,GHVX00,exposed,int_mid,tuffy,8,1,49,12,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_low,tuffy,1,1,47,1,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_low,tuffy,1,1,49,18,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_low,tuffy,2,1,47,8,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_low,tuffy,2,1,49,21,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_low,tuffy,3,1,47,1,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_low,tuffy,3,1,49,24,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_low,tuffy,4,1,47,4,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_low,tuffy,4,1,49,36,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,1,1,47,14,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,1,1,49,18,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,2,1,47,3,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,2,1,49,26,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,3,1,47,1,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,3,1,49,26,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,4,1,47,8,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,4,1,49,20,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,5,1,47,0,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,5,1,49,18,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,6,1,47,4,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,6,1,49,4,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,7,1,47,2,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,7,1,49,8,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,8,1,47,20,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,exposed,int_mid,tuffy,8,1,49,26,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_low,tuffy,1,1,47,3,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_low,tuffy,1,1,49,5,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_low,tuffy,2,1,47,8,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_low,tuffy,2,1,49,3,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_low,tuffy,3,1,47,1,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_low,tuffy,3,1,49,3,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_low,tuffy,4,1,47,0,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_low,tuffy,4,1,49,0,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_low,tuffy,5,1,47,0,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_low,tuffy,5,1,49,2,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_mid,tuffy,1,1,47,0,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_mid,tuffy,1,1,49,6,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_mid,tuffy,2,1,47,0,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_mid,tuffy,2,1,49,8,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_mid,tuffy,3,1,47,2,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_mid,tuffy,3,1,49,4,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_mid,tuffy,4,1,47,0,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_mid,tuffy,4,1,49,9,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_mid,tuffy,5,1,47,0,4,UNK,.,
1999-12-20,2000-01-18,.,SHLX00,protected,int_mid,tuffy,5,1,49,3,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,1,1,47,2,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,1,1,49,20,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,2,1,47,1,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,2,1,49,11,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,3,1,47,7,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,3,1,49,33,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,4,1,47,1,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,4,1,49,15,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,5,1,47,4,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,5,1,49,16,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,6,1,47,3,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,6,1,49,19,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,7,1,47,3,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,7,1,49,13,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,8,1,47,0,4,UNK,.,
1999-12-20,2000-01-18,.,YBHX00,exposed,int_mid,tuffy,8,1,49,20,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,1,1,12,2,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,1,1,26,8,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,1,1,47,6,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,1,1,49,94,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,2,1,12,4,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,2,1,26,108,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,2,1,47,9,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,2,1,49,149,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,3,1,12,2,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,3,1,26,149,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,3,1,47,6,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,3,1,49,137,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,4,1,1,7,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,4,1,12,0,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,4,1,22,6,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,4,1,26,3,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,4,1,31,3,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,4,1,33,102,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,4,1,47,8,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,4,1,49,150,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,5,1,12,0,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,5,1,22,1,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,5,1,26,2,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,5,1,31,1,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,5,1,33,29,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,5,1,47,0,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,5,1,49,61,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,6,1,1,2,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,6,1,12,0,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,6,1,22,7,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,6,1,26,3,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,6,1,31,3,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,6,1,33,78,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,6,1,47,6,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,6,1,49,68,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,7,1,1,7,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,7,1,12,0,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,7,1,22,3,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,7,1,26,4,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,7,1,29,1,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,7,1,33,298,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,7,1,47,0,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,7,1,49,105,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,8,1,1,2,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,8,1,12,0,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,8,1,22,6,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,8,1,26,4,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,8,1,31,7,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,8,1,33,123,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,8,1,47,8,4,UNK,.,
1999-12-20,2000-04-08,.,CMRX00,exposed,int_mid,tuffy,8,1,49,103,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_low,tuffy,1,1,47,2,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_low,tuffy,1,1,49,12,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_low,tuffy,2,1,47,2,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_low,tuffy,2,1,49,7,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_low,tuffy,3,1,47,2,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_low,tuffy,3,1,49,5,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_low,tuffy,4,1,47,0,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_low,tuffy,4,1,49,9,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_low,tuffy,5,1,47,1,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_low,tuffy,5,1,49,4,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_mid,tuffy,1,1,47,1,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_mid,tuffy,1,1,49,7,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_mid,tuffy,2,1,47,0,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_mid,tuffy,2,1,49,3,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_mid,tuffy,3,1,47,0,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_mid,tuffy,3,1,49,7,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_mid,tuffy,4,1,47,1,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_mid,tuffy,4,1,49,3,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_mid,tuffy,5,1,47,1,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_mid,tuffy,5,1,49,5,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_mid,tuffy,6,1,47,0,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_mid,tuffy,6,1,49,7,4,UNK,.,
1999-12-21,2000-01-18,.,BBYX00,exposed,int_mid,tuffy,7,1,47,0,4,UNK,.,
