0,0.581123890069836,0.0443526315377013,0.00318620689372583,0.000213148159516244,1.88965696636095e-05,1.3345241093352e-06,2.95994764913375e-08,6.73938937747362e-09,6.96116452878386e-10,1.74634302647727e-10,9.49921856292228e-12,1.70304936907269e-12,9.30402052122697e-14,1.09968632256027e-14,8.24222635857142e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73987803816977e-08,5.20588680204978e-10,4.05635476520791e-12,2.19483682474518e-14,0,0,0,0,0,0,0,0
0.931487064617669,0,0.434650824596711,0.0312244709204352,0.00208882810518639,0.000185184267575674,1.30781868959266e-05,2.90071556204947e-07,6.60452625223508e-08,6.82186411392941e-09,1.71139509027231e-09,9.30922032149169e-11,1.66902486909068e-11,9.12225323289836e-13,1.06584982032765e-13,8.65433767649999e-15,3.92307483044756e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68504981489459e-07,5.10171116838562e-09,3.97522146705221e-11,2.14100120451558e-13,2.37642051659454e-16,0,0,0,0,0,0,0
0.0633488340240192,0.387303696980927,0,0.459127483717974,0.0307143200055294,0.00272296645194433,0.00019230285939481,4.26523876227567e-06,9.71135598278209e-07,1.00309315289688e-07,2.5164512767385e-08,1.36883596166598e-09,2.45416985218759e-10,1.34153501191003e-11,1.56789892220421e-12,1.28990842511643e-13,5.09999727958183e-15,3.92199023261535e-16,0,0,3.29015069176446e-15,0,0,0,0,0,0,0,0,0,3.94812187088497e-06,7.50160293900266e-08,5.84518581682679e-10,3.14648494234224e-12,4.51519898152962e-15,2.34520247750042e-16,0,0,0,0,0,0
0.00476820254420424,0.0291519568082983,0.481055051714335,0,0.408060761293752,0.0361764728360518,0.00255487509374948,5.66666159661712e-05,1.29022010397044e-05,1.33267790185193e-06,3.34327772867644e-07,1.81859238286177e-08,3.26053499461644e-09,1.78230836290091e-10,2.08318655557928e-11,1.71561941653664e-12,6.9046117015877e-14,4.90248779076919e-15,6.19814339694636e-16,0,4.34299891312909e-14,0,0,0,0,0,0,0,0,0,5.24535010387639e-05,9.96639291446429e-07,7.76572914849404e-09,4.18029449881278e-11,6.08363652248202e-14,2.57972272525046e-15,0,0,0,0,0,0
0.00035889777377683,0.00219423824863401,0.0362085262787476,0.459127483717974,0,0.480629199791644,0.0339432641054165,0.000752854774154383,0.000171414570716391,1.77055379731854e-05,4.44177326492914e-06,2.41612443373351e-07,4.33184358212303e-08,2.36791974275487e-09,2.76763978186635e-10,2.27926406606755e-11,9.17018741617117e-13,6.60855354195687e-14,8.67740075572491e-15,2.85066644189674e-16,5.77092431335487e-13,0,0,0,0,0,0,0,0,0,0.000696880659006227,1.32410350586003e-05,1.03173024928244e-07,5.5538151013352e-10,8.07507691538824e-13,3.33018751805059e-14,2.91362484306731e-16,0,0,0,0,0
3.38170390051587e-05,0.000206751464797623,0.00341173792360259,0.043261154455998,0.5108266896103,0,0.360237391578296,0.00798999292573595,0.00181921036355293,0.000187907585910487,4.71402163895705e-05,2.56421527832865e-06,4.59735406419276e-07,2.51305590077882e-08,2.93727401033427e-09,2.41895331839262e-10,9.73138327066669e-12,7.01055754079994e-13,9.11127079351115e-14,3.27826640818125e-15,6.12231240723532e-12,4.54814317546303e-16,0,0,0,0,0,0,0,0,0.00739594371543465,0.00014052614140075,1.09496780373481e-06,5.89422352572914e-09,8.57127351925319e-12,3.54125574102563e-13,2.47658111660721e-15,0,0,0,0,0
2.79678567045143e-06,1.70990586730631e-05,0.000282162484264306,0.00357784656582024,0.04224712770924,0.42186058006982,0,0.0966101568928858,0.0219967902697262,0.00227206475961995,0.000569990955396694,3.10049386327723e-05,5.55884218860768e-06,3.03863505377092e-07,3.55157380506431e-08,2.92485086949878e-09,1.1766556800458e-10,8.47738188779808e-12,1.09986054578813e-12,4.03369301528389e-14,7.40290485948388e-11,6.82221476319454e-15,5.53427581445981e-16,2.12641591087218e-16,0,0,0,0,0,0,0.0894272735107925,0.00169915701984634,1.32396877297682e-05,7.12693826448949e-08,1.03638312791256e-10,4.28069808218151e-12,3.01560171257467e-14,4.72783131420153e-16,0,0,0,0
1.94384299946055e-07,1.18843162766812e-06,1.96110690571673e-05,0.000248670181156372,0.00293629162333035,0.0293204711098378,0.302738169413691,0,0.316488049189199,0.0326902850182336,0.00820098402161989,0.000446096563305816,7.99801743070017e-05,4.37196367712215e-06,5.10997583195732e-07,4.20825185084946e-08,1.6929635161776e-09,1.21972915736779e-10,1.58269591641025e-11,5.80538220892271e-13,1.06512706374629e-09,9.86947069075477e-14,8.02469993096672e-15,2.12641591087218e-15,1.41309881594502e-16,0,0,0,0,0,0.741637373435899,0.0244473345375943,0.000190491562182173,1.02541814616621e-06,1.49113852259887e-09,6.15894729438682e-11,4.34712826585643e-13,6.77655821702219e-15,1.65206897164424e-16,0,0,0
2.72832652161955e-08,1.66805116508018e-07,2.75255773122938e-06,3.49026882524672e-05,0.000412130118176351,0.0041153436966106,0.0424915279346253,0.195099410086461,0,0.232907535338763,0.0584293154606227,0.00317829137998331,0.000569832452162335,3.11488041189319e-05,3.64068981433929e-06,2.99824110362734e-07,1.20618081968124e-08,8.69016358488328e-10,1.12761273284796e-10,4.13645954051427e-12,7.58867795405325e-09,7.03370342085357e-13,5.6726327098213e-14,1.44596281939308e-14,1.13047905275602e-15,1.49358963461688e-16,0,0,0,0,0.133172858068212,0.174179222652154,0.00135718976527527,7.30576723168899e-06,1.06238720447222e-08,4.38804034477918e-10,3.0970375269384e-12,4.79086906505755e-14,6.60827588657697e-16,1.58670205494994e-16,0,0
3.48516971809202e-09,2.13077208790543e-08,3.51612305659273e-07,4.45847676371057e-06,5.26455882767268e-05,0.000525694872358138,0.00542787674630794,0.0249220398206436,0.288037993754227,0,0.457407381585222,0.0248808997088588,0.00446086981904718,0.00024384494015109,2.85007342966275e-05,2.34713961858346e-06,9.44245202632559e-08,6.80299836590849e-09,8.82738962778761e-10,3.23822879800481e-11,5.94071188177324e-08,5.50620953537431e-12,4.43710563424315e-13,1.13975892822749e-13,8.33728301407565e-15,1.04551274423182e-15,1.92514960823533e-16,0,0,0,0.0170115289960848,0.675011118915112,0.0106246087594019,5.71923842268368e-05,8.31677977066225e-08,3.43512782427081e-09,2.42442723191631e-11,3.75547400724741e-13,5.78224140075485e-15,1.42803184945494e-15,2.34070727880771e-16,0
