"Block","Area","Year","Mean","lower","upper","Density","DensityLO","DensityHI"
"C9",87.834,2030,0.097,0,0,0.000533842370907208,0,0
"C9",87.834,2031,0.062,0,0,0.00029927526853889,0,0
"C9",87.834,2032,0.05,0,0,0.000186035977740391,0,0
"C9",87.834,2033,0.047,0,0,0.000161770415426427,0,0
"C9",87.834,2034,0.031,0,0,8.89737284845347e-05,0,0
"C9",87.834,2035,0.034,0,0,8.08852077132134e-05,0,0
"C9",87.834,2036,0.033,0,0,0.000113239290798499,0,0
"C9",87.834,2037,0.034,0,0,0.000105150770027177,0,0
"C9",87.834,2038,0.034,0,0,0.000113239290798499,0,0
"C9",87.834,2039,0.039,0,0,0.000113239290798499,0,0
"C9",87.834,2040,0.042,0,0,0.000113239290798499,0,0
"C9",87.834,2041,0.046,0,0,0.000105150770027177,0,0
"C9",87.834,2042,0.04,0,0,9.70622492558561e-05,0,0
"C9",87.834,2043,0.043,0,0,0.00012132781156982,0,0
"C9",87.834,2044,0.048,0,0,0.000113239290798499,0,0
"C9",87.834,2045,0.04,0,0,0.000145593373883784,0,0
"C9",87.834,2046,0.049,0,0,0.000153681894655105,0,0
"C9",87.834,2047,0.046,0,0,0.000153681894655105,0,0
"C9",87.834,2048,0.051,0,0,0.000194124498511712,0,0
"C9",87.834,2049,0.056,0,0,0.000186035977740391,0,0
"C9",87.834,2050,0.059,0,0,0.000218390060825676,0,0
"C10",29.013,2026,0.187,0.187,0.187,0.00188330803971403,0.00644538655085651,0.00644538655085651
"C10",29.013,2027,0.118,0,0,0.00124944384511772,0,0
"C10",29.013,2028,0.044,0,0,0.000755761155095598,0,0
"C10",29.013,2029,0.028,0,0,0.00048758784199716,0,0
"C10",29.013,2030,0.018,0,0,0.000316932097298154,0,0
"C10",29.013,2031,0.017,0,0,0.000182845440748935,0,0
"C10",29.013,2032,0.007,0,0,0.00012189696049929,0,0
"C10",29.013,2033,0.007,0,0,9.14227203744675e-05,0,0
"C10",29.013,2034,0.004,0,0,2.4379392099858e-05,0,0
"C10",29.013,2035,0,0,0,0,0,0
"C10",29.013,2036,0,0,0,0,0,0
"C10",29.013,2037,0,0,0,6.0948480249645e-06,0,0
"C10",29.013,2038,0,0,0,6.0948480249645e-06,0,0
"C10",29.013,2039,0,0,0,1.2189696049929e-05,0,0
"C10",29.013,2040,0,0,0,6.0948480249645e-06,0,0
"C10",29.013,2041,0.002,0,0,6.0948480249645e-06,0,0
"C10",29.013,2042,0.002,0,0,1.2189696049929e-05,0,0
"C10",29.013,2043,0,0,0,3.04742401248225e-05,0,0
"C10",29.013,2044,0.003,0,0,4.26639361747515e-05,0,0
"C10",29.013,2045,0,0,0,3.04742401248225e-05,0,0
"C10",29.013,2046,0,0,0,1.82845440748935e-05,0,0
"C10",29.013,2047,0.001,0,0,4.26639361747515e-05,0,0
"C10",29.013,2048,0,0,0,5.48536322246805e-05,0,0
"C10",29.013,2049,0.004,0,0,4.8758784199716e-05,0,0
"C10",29.013,2050,0.002,0,0,5.48536322246805e-05,0,0
"N1",80.884,2026,0.529,0.529,0.529,0,0.00654023045348895,0.00654023045348895
"N1",80.884,2027,0.301,0,1,0,0,0.0123633846001681
"N1",80.884,2028,0.201,0,0,0,0,0
"N1",80.884,2029,0.118,0,0,0,0,0
"N1",80.884,2030,0.076,0,0,0,0,0
"N1",80.884,2031,0.033,0,0,0,0,0
"N1",80.884,2032,0.002,0,0,0,0,0
"N1",80.884,2033,0.001,0,0,0,0,0
"N1",80.884,2034,0,0,0,0,0,0
"N1",80.884,2035,0,0,0,0,0,0
"N1",80.884,2036,0.002,0,0,0,0,0
"N1",80.884,2037,0.002,0,0,0,0,0
"N1",80.884,2038,0.002,0,0,0.000128320287437444,0,0
"N1",80.884,2039,0.002,0,0,0,0,0
"N1",80.884,2040,0.004,0,0,0.000256640574874888,0,0
"N1",80.884,2041,0.009,0,0,0,0,0
"N1",80.884,2042,0.013,0,0,0.000128320287437444,0,0
"N1",80.884,2043,0.01,0,0,0.000769921724624663,0,0
"N1",80.884,2044,0.007,0,0,0.000769921724624663,0,0
"N1",80.884,2045,0.013,0,0,0.000513281149749775,0,0
"N1",80.884,2046,0.012,0,0,0.000898242012062107,0,0
"N1",80.884,2047,0.007,0,0,0.00102656229949955,0,0
"N1",80.884,2048,0.01,0,0,0.00102656229949955,0,0
"N1",80.884,2049,0.013,0,0,0.00115488258693699,0,0
"N1",80.884,2050,0.008,0,0,0.00128320287437444,0,0
"N2",78.543,2026,0.372,0.372,0.372,0.00668665770516665,0.00473625911920859,0.00473625911920859
"N2",78.543,2027,0.232,0,0,0.00417054423878951,0,0
"N2",78.543,2028,0.142,0,0,0.0023093096198256,0,0
"N2",78.543,2029,0.092,0,0,0.00124082307930927,0,0
"N2",78.543,2030,0.07,0,0,0.000792748078447592,0,0
"N2",78.543,2031,0.042,0,0,0.000689346155171819,0,0
"N2",78.543,2032,0.018,0,0,0.000275738462068728,0,0
"N2",78.543,2033,0.009,0,0,0.000241271154310137,0,0
"N2",78.543,2034,0.003,0,0,0.000137869231034364,0,0
"N2",78.543,2035,0.002,0,0,0,0,0
"N2",78.543,2036,0.002,0,0,0,0,0
"N2",78.543,2037,0.004,0,0,0,0,0
"N2",78.543,2038,0.004,0,0,0,0,0
"N2",78.543,2039,0.004,0,0,3.4467307758591e-05,0,0
"N2",78.543,2040,0.01,0,0,3.4467307758591e-05,0,0
"N2",78.543,2041,0.016,0,0,6.8934615517182e-05,0,0
"N2",78.543,2042,0.013,0,0,3.4467307758591e-05,0,0
"N2",78.543,2043,0.009,0,0,0,0,0
"N2",78.543,2044,0.005,0,0,3.4467307758591e-05,0,0
"N2",78.543,2045,0.006,0,0,6.8934615517182e-05,0,0
"N2",78.543,2046,0.007,0,0,0.000103401923275773,0,0
"N2",78.543,2047,0.01,0,0,0.000172336538792955,0,0
"N2",78.543,2048,0.004,0,0,0.000137869231034364,0,0
"N2",78.543,2049,0.004,0,0,0.000241271154310137,0,0
"N2",78.543,2050,0.008,0,0,0.000206803846551546,0,0
"N3",78.786,2026,0.577,0.577,0.577,0.00429352931425098,0.00732363617901658,0.00732363617901658
"N3",78.786,2027,0.363,0,2,0.00266895065480466,0,0.0253852207244942
"N3",78.786,2028,0.287,0,0,0.0017074653257446,0,0
"N3",78.786,2029,0.232,0,0,0.0011769906614356,0,0
"N3",78.786,2030,0.159,0,0,0.000867547107255346,0,0
"N3",78.786,2031,0.102,0,0,0.000574680886334752,0,0
"N3",78.786,2032,0.083,0,0,0.000414433331491407,0,0
"N3",78.786,2033,0.039,0,0,0.000287340443167376,0,0
"N3",78.786,2034,0.032,0,0,0.000187876443609438,0,0
"N3",78.786,2035,0.026,0,0,0.000138144443830469,0,0
"N3",78.786,2036,0.025,0,0,0.00013261866607725,0,0
"N3",78.786,2037,0.027,0,0,0.000149195999336907,0,0
"N3",78.786,2038,0.027,0,0,0.000143670221583688,0,0
"N3",78.786,2039,0.03,0,0,0.000182350665856219,0,0
"N3",78.786,2040,0.03,0,0,0.000193402221362657,0,0
"N3",78.786,2041,0.03,0,0,0.000182350665856219,0,0
"N3",78.786,2042,0.03,0,0,0.000187876443609438,0,0
"N3",78.786,2043,0.03,0,0,0.000176824888103,0,0
"N3",78.786,2044,0.033,0,0,0.000193402221362657,0,0
"N3",78.786,2045,0.039,0,0,0.000221031110128751,0,0
"N3",78.786,2046,0.035,0,0,0.000243134221141626,0,0
"N3",78.786,2047,0.038,0,0,0.000276288887660938,0,0
"N3",78.786,2048,0.037,0,0,0.000259711554401282,0,0
"N3",78.786,2049,0.038,0,0,0.00027076310990772,0,0
"N3",78.786,2050,0.032,0,0,0.000298391998673813,0,0
"N4",93.328,2026,0.508,0.508,0.508,0,0.00544316818103892,0.00544316818103892
"N4",93.328,2027,0.35,0,0,0,0,0
"N4",93.328,2028,0.268,0,0,0,0,0
"N4",93.328,2029,0.196,0,0,0,0,0
"N4",93.328,2030,0.112,0,0,0,0,0
"N4",93.328,2031,0.062,0,0,0,0,0
"N4",93.328,2032,0.045,0,0,0,0,0
"N4",93.328,2033,0.038,0,0,0,0,0
"N4",93.328,2034,0.034,0,0,0,0,0
"N4",93.328,2035,0.024,0,0,0,0,0
"N4",93.328,2036,0.024,0,0,9.33794005042488e-05,0,0
"N4",93.328,2037,0.027,0,0,0.000186758801008498,0,0
"N4",93.328,2038,0.031,0,0,0.000653655803529741,0,0
"N4",93.328,2039,0.04,0,0,0.00121393220655523,0,0
"N4",93.328,2040,0.036,0,0,0.00121393220655523,0,0
"N4",93.328,2041,0.039,0,0,0.00158744980857223,0,0
"N4",93.328,2042,0.039,0,0,0.00224110561210197,0,0
"N4",93.328,2043,0.039,0,0,0.00270800261462321,0,0
"N4",93.328,2044,0.039,0,0,0.00252124381361472,0,0
"N4",93.328,2045,0.043,0,0,0.00298814081613596,0,0
"N4",93.328,2046,0.046,0,0,0.0036417966196657,0,0
"N4",93.328,2047,0.044,0,0,0.00326827901764871,0,0
"N4",93.328,2048,0.042,0,0,0.00429545242319544,0,0
"N4",93.328,2049,0.048,0,0,0.00485572882622094,0,0
"N4",93.328,2050,0.05,0,0,0.00532262582874218,0,0
"N5",79.856,2026,0.514,0.514,0.514,0.00690982063429671,0.00643658585453817,0.00643658585453817
"N5",79.856,2027,0.306,0,2,0.00421002544634545,0,0.0250450811460629
"N5",79.856,2028,0.139,0,0,0.00286529987380268,0,0
"N5",79.856,2029,0.07,0,0,0.00213087283033701,0,0
"N5",79.856,2030,0.045,0,0,0.00155160642985705,0,0
"N5",79.856,2031,0.021,0,0,0.00101371620083994,0,0
"N5",79.856,2032,0.015,0,0,0.000651674700539959,0,0
"N5",79.856,2033,0.008,0,0,0.000444793843225686,0,0
"N5",79.856,2034,0.006,0,0,0.000299977243105695,0,0
"N5",79.856,2035,0.001,0,0,0.000248257028777127,0,0
"N5",79.856,2036,0,0,0,0.000268945114508554,0,0
"N5",79.856,2037,0,0,0,0.000289633200239982,0,0
"N5",79.856,2038,0,0,0,0.000331009371702836,0,0
"N5",79.856,2039,0,0,0,0.000331009371702836,0,0
"N5",79.856,2040,0,0,0,0.000403417671762832,0,0
"N5",79.856,2041,0.003,0,0,0.000465481928957114,0,0
"N5",79.856,2042,0.003,0,0,0.000506858100419968,0,0
"N5",79.856,2043,0.001,0,0,0.000548234271882823,0,0
"N5",79.856,2044,0.004,0,0,0.000610298529077104,0,0
"N5",79.856,2045,0.007,0,0,0.000599954486211391,0,0
"N5",79.856,2046,0.009,0,0,0.000641330657674245,0,0
"N5",79.856,2047,0.011,0,0,0.000703394914868527,0,0
"N5",79.856,2048,0.006,0,0,0.000693050872002814,0,0
"N5",79.856,2049,0.009,0,0,0.000775803214928523,0,0
"N5",79.856,2050,0.017,0,0,0.000827523429257091,0,0
"N6",106.242,2026,0.587,0.587,0.587,0.00653505476239269,0.00552512189153066,0.00552512189153066
"N6",106.242,2027,0.404,0,4,0.00414418106883439,0,0.0376498936390505
"N6",106.242,2028,0.245,0,0,0.00298289956053464,0,0
"N6",106.242,2029,0.188,0,0,0.00201516497028486,0,0
"N6",106.242,2030,0.106,0,0,0.00127513263656443,0,0
"N6",106.242,2031,0.077,0,0,0.000876653687638044,0,0
"N6",106.242,2032,0.059,0,0,0.000557870528496937,0,0
"N6",106.242,2033,0.056,0,0,0.000466789625885193,0,0
"N6",106.242,2034,0.046,0,0,0.000307398046314639,0,0
"N6",106.242,2035,0.043,0,0,0.000273242707835235,0,0
"N6",106.242,2036,0.031,0,0,0.000273242707835235,0,0
"N6",106.242,2037,0.031,0,0,0.000284627820661703,0,0
"N6",106.242,2038,0.035,0,0,0.000296012933488171,0,0
"N6",106.242,2039,0.032,0,0,0.000330168271967575,0,0
"N6",106.242,2040,0.03,0,0,0.000330168271967575,0,0
"N6",106.242,2041,0.044,0,0,0.000352938497620511,0,0
"N6",106.242,2042,0.045,0,0,0.000330168271967575,0,0
"N6",106.242,2043,0.049,0,0,0.00036432361044698,0,0
"N6",106.242,2044,0.057,0,0,0.000432634287405788,0,0
"N6",106.242,2045,0.056,0,0,0.000375708723273448,0,0
"N6",106.242,2046,0.062,0,0,0.000409864061752852,0,0
"N6",106.242,2047,0.064,0,0,0.000409864061752852,0,0
"N6",106.242,2048,0.071,0,0,0.000455404513058724,0,0
"N6",106.242,2049,0.073,0,0,0.000489559851538129,0,0
"N6",106.242,2050,0.083,0,0,0.000535100302844001,0,0
"N7",100.475,2026,0.584,0.584,0.584,0,0.00581239114207514,0.00581239114207514
"N7",100.475,2027,0.351,0,3,0,0,0.0298581736750435
"N7",100.475,2028,0.245,0,0,0,0,0
"N7",100.475,2029,0.176,0,0,0,0,0
"N7",100.475,2030,0.117,0,0,0,0,0
"N7",100.475,2031,0.069,0,0,0,0,0
"N7",100.475,2032,0.031,0,0,0,0,0
"N7",100.475,2033,0.024,0,0,0,0,0
"N7",100.475,2034,0.017,0,0,0,0,0
"N7",100.475,2035,0.02,0,0,0,0,0
"N7",100.475,2036,0.023,0,0,0.000207339829981339,0,0
"N7",100.475,2037,0.028,0,0,0,0,0
"N7",100.475,2038,0.036,0,0,0.000414679659962679,0,0
"N7",100.475,2039,0.045,0,0,0.000207339829981339,0,0
"N7",100.475,2040,0.041,0,0,0.000414679659962679,0,0
"N7",100.475,2041,0.041,0,0,0.000207339829981339,0,0
"N7",100.475,2042,0.047,0,0,0.00165871863985072,0,0
"N7",100.475,2043,0.051,0,0,0.00165871863985072,0,0
"N7",100.475,2044,0.067,0,0,0.00228073812979473,0,0
"N7",100.475,2045,0.075,0,0,0.00331743727970143,0,0
"N7",100.475,2046,0.087,0,0,0.00435413642960813,0,0
"N7",100.475,2047,0.096,0,0,0.00539083557951482,0,0
"N7",100.475,2048,0.111,0,0,0.00559817540949616,0,0
"N7",100.475,2049,0.106,0,0,0.00642753472942152,0,0
"N7",100.475,2050,0.119,0,0,0.0078789135392909,0,0
"N8",163.273,2026,0.754,0.754,0.754,0.00592206122348054,0.00461803237522432,0.00461803237522432
"N8",163.273,2027,0.5,0,5,0.00343702091884674,0,0.0306235568648827
"N8",163.273,2028,0.36,0,4,0.00232431630483161,0,0.0244988454919062
"N8",163.273,2029,0.237,0,0,0.00155778645962119,0,0
"N8",163.273,2030,0.148,0,0,0.000939617229612779,0,0
"N8",163.273,2031,0.104,0,0,0.000494535384006726,0,0
"N8",163.273,2032,0.066,0,0,0.000185450769002522,0,0
"N8",163.273,2033,0.054,0,0,0.000123633846001681,0,0
"N8",163.273,2034,0.051,0,0,7.41803076010089e-05,0,0
"N8",163.273,2035,0.043,0,0,4.94535384006726e-05,0,0
"N8",163.273,2036,0.051,0,0,3.70901538005044e-05,0,0
"N8",163.273,2037,0.054,0,0,4.94535384006726e-05,0,0
"N8",163.273,2038,0.063,0,0,4.94535384006726e-05,0,0
"N8",163.273,2039,0.068,0,0,3.70901538005044e-05,0,0
"N8",163.273,2040,0.069,0,0,7.41803076010089e-05,0,0
"N8",163.273,2041,0.073,0,0,8.6543692201177e-05,0,0
"N8",163.273,2042,0.085,0,0,0.000123633846001681,0,0
"N8",163.273,2043,0.086,0,0,0.000111270461401513,0,0
"N8",163.273,2044,0.094,0,0,9.89070768013451e-05,0,0
"N8",163.273,2045,0.118,0,0,8.6543692201177e-05,0,0
"N8",163.273,2046,0.138,0,0,7.41803076010089e-05,0,0
"N8",163.273,2047,0.161,0,0,4.94535384006726e-05,0,0
"N8",163.273,2048,0.164,0,0,6.18169230008407e-05,0,0
"N8",163.273,2049,0.175,0,0,8.6543692201177e-05,0,0
"N8",163.273,2050,0.207,0,0,6.18169230008407e-05,0,0
"N9",267.695,2026,0.999,0.999,0.999,0.00530919369008059,0.0037318590186593,0.0037318590186593
"N9",267.695,2027,0.635,0,6,0.00345033930458475,0,0.0224135676796354
"N9",267.695,2028,0.473,0,5,0.00231720204219345,0,0.0186779730663628
"N9",267.695,2029,0.283,0,0.0999999999999091,0.00151509364297264,0,0.000373559461326917
"N9",267.695,2030,0.212,0,0,0.00112040538303859,0,0
"N9",267.695,2031,0.121,0,0,0.000623862088282851,0,0
"N9",267.695,2032,0.064,0,0,0.000267369466406936,0,0
"N9",267.695,2033,0.039,0,0,0.000178246310937958,0,0
"N9",267.695,2034,0.033,0,0,0.00010185503482169,0,0
"N9",267.695,2035,0.03,0,0,7.63912761162675e-05,0,0
"N9",267.695,2036,0.03,0,0,7.63912761162675e-05,0,0
"N9",267.695,2037,0.028,0,0,8.91231554689788e-05,0,0
"N9",267.695,2038,0.032,0,0,0.00010185503482169,0,0
"N9",267.695,2039,0.036,0,0,0.000140050672879824,0,0
"N9",267.695,2040,0.042,0,0,0.000140050672879824,0,0
"N9",267.695,2041,0.048,0,0,0.000165514431585246,0,0
"N9",267.695,2042,0.058,0,0,0.000178246310937958,0,0
"N9",267.695,2043,0.08,0,0,0.000152782552232535,0,0
"N9",267.695,2044,0.09,0,0,0.000152782552232535,0,0
"N9",267.695,2045,0.095,0,0,0.000152782552232535,0,0
"N9",267.695,2046,0.115,0,0,0.000140050672879824,0,0
"N9",267.695,2047,0.131,0,0,0.000178246310937958,0,0
"N9",267.695,2048,0.165,0,0,0.000152782552232535,0,0
"N9",267.695,2049,0.19,0,0,0.000140050672879824,0,0
"N9",267.695,2050,0.196,0,0,0.000140050672879824,0,0
"SE1",1.737,2026,0,0,0,0,0,0
"SE1",1.737,2027,0,0,0,0,0,0
"SE1",1.737,2028,0,0,0,0,0,0
"SE1",1.737,2029,0,0,0,0,0,0
"SE1",1.737,2030,0,0,0,0,0,0
"SE1",1.737,2031,0,0,0,0,0,0
"SE1",1.737,2032,0,0,0,0,0,0
"SE1",1.737,2033,0,0,0,0,0,0
"SE1",1.737,2034,0,0,0,0,0,0
"SE1",1.737,2035,0.006,0,0,0,0,0
"SE1",1.737,2036,0.014,0,0,0,0,0
"SE1",1.737,2037,0.022,0,0,0,0,0
"SE1",1.737,2038,0.032,0,0,0.00028169014084507,0,0
"SE1",1.737,2039,0.078,0,1,0.00028169014084507,0,0.575705238917674
"SE1",1.737,2040,0.109,0,1,0.000563380281690141,0,0.575705238917674
"SE1",1.737,2041,0.155,0,1,0.000845070422535211,0,0.575705238917674
"SE1",1.737,2042,0.202,0,2,0.00028169014084507,0,1.15141047783535
"SE1",1.737,2043,0.301,0,2,0.00112676056338028,0,1.15141047783535
"SE1",1.737,2044,0.487,0,3,0.000845070422535211,0,1.72711571675302
"SE1",1.737,2045,0.791,0,4,0.00112676056338028,0,2.3028209556707
"SE1",1.737,2046,1.223,0,5,0.00225352112676056,0,2.87852619458837
"SE1",1.737,2047,1.955,0,7,0.00197183098591549,0,4.02993667242372
"SE1",1.737,2048,2.716,0,9,0.00197183098591549,0,5.18134715025907
"SE1",1.737,2049,3.644,0,11,0.00225352112676056,0,6.33275762809442
"SE1",1.737,2050,4.607,0,13,0.00197183098591549,0,7.48416810592976
"SE2",44.092,2026,0,0,0,0.00689208742670018,0,0
"SE2",44.092,2027,0,0,0,0.00437895057497525,0,0
"SE2",44.092,2028,0,0,0,0.00322392303201076,0,0
"SE2",44.092,2029,0,0,0,0.00233544030665347,0,0
"SE2",44.092,2030,0,0,0,0.00162465412636763,0,0
"SE2",44.092,2031,0,0,0,0.00101540882897977,0,0
"SE2",44.092,2032,0,0,0,0.000748864011372579,0,0
"SE2",44.092,2033,0,0,0,0.000418856141954154,0,0
"SE2",44.092,2034,0,0,0,0.000317315259056178,0,0
"SE2",44.092,2035,0.001,0,0,0.000177696545071459,0,0
"SE2",44.092,2036,0.003,0,0,0.000152311324346965,0,0
"SE2",44.092,2037,0.014,0,0,0.000152311324346965,0,0
"SE2",44.092,2038,0.015,0,0,0.000165003934709212,0,0
"SE2",44.092,2039,0.019,0,0,0.000177696545071459,0,0
"SE2",44.092,2040,0.038,0,0,0.000203081765795954,0,0
"SE2",44.092,2041,0.047,0,0,0.000190389155433706,0,0
"SE2",44.092,2042,0.051,0,0,0.000165003934709212,0,0
"SE2",44.092,2043,0.063,0,0,0.000190389155433706,0,0
"SE2",44.092,2044,0.079,0,0,0.000190389155433706,0,0
"SE2",44.092,2045,0.112,0,1,0.000203081765795954,0,0.022679851220176
"SE2",44.092,2046,0.152,0,1,0.000190389155433706,0,0.022679851220176
"SE2",44.092,2047,0.193,0,1,0.000203081765795954,0,0.022679851220176
"SE2",44.092,2048,0.201,0,1,0.000190389155433706,0,0.022679851220176
"SE2",44.092,2049,0.253,0,2,0.000165003934709212,0,0.045359702440352
"SE2",44.092,2050,0.324,0,2,0.000165003934709212,0,0.045359702440352
"CE1",18.282,2026,0,0,0,0,0,0
"CE1",18.282,2027,0,0,0,0,0,0
"CE1",18.282,2028,0,0,0,0,0,0
"CE1",18.282,2029,0,0,0,0,0,0
"CE1",18.282,2030,0,0,0,0,0,0
"CE1",18.282,2031,0,0,0,0,0,0
"CE1",18.282,2032,0,0,0,0,0,0
"CE1",18.282,2033,0,0,0,0,0,0
"CE1",18.282,2034,0,0,0,0,0,0
"CE1",18.282,2035,0,0,0,0,0,0
"CE1",18.282,2036,0,0,0,0,0,0
"CE1",18.282,2037,0.004,0,0,0,0,0
"CE1",18.282,2038,0.004,0,0,0,0,0
"CE1",18.282,2039,0.007,0,0,0,0,0
"CE1",18.282,2040,0.002,0,0,0,0,0
"CE1",18.282,2041,0.006,0,0,0.000105574324324324,0,0
"CE1",18.282,2042,0.005,0,0,0.000105574324324324,0,0
"CE1",18.282,2043,0.002,0,0,0.000211148648648649,0,0
"CE1",18.282,2044,0.01,0,0,0.000105574324324324,0,0
"CE1",18.282,2045,0.011,0,0,0.000105574324324324,0,0
"CE1",18.282,2046,0.02,0,0,0.000211148648648649,0,0
"CE1",18.282,2047,0.021,0,0,0.000422297297297297,0,0
"CE1",18.282,2048,0.04,0,0,0.000527871621621622,0,0
"CE1",18.282,2049,0.04,0,0,0.00073902027027027,0,0
"CE1",18.282,2050,0.046,0,0,0.00105574324324324,0,0
"CE2",8.295,2026,0,0,0,0.00612892165266587,0,0
"CE2",8.295,2027,0,0,0,0.0039645122578433,0,0
"CE2",8.295,2028,0,0,0,0.00286087776444368,0,0
"CE2",8.295,2029,0,0,0,0.00221798388479342,0,0
"CE2",8.295,2030,0,0,0,0.00127507286130636,0,0
"CE2",8.295,2031,0,0,0,0.000632178981656095,0,0
"CE2",8.295,2032,0,0,0,0.000342876735813475,0,0
"CE2",8.295,2033,0,0,0,0.000182153265900909,0,0
"CE2",8.295,2034,0,0,0,0.000160723469912566,0,0
"CE2",8.295,2035,0,0,0,6.42893879650266e-05,0,0
"CE2",8.295,2036,0.004,0,0,6.42893879650266e-05,0,0
"CE2",8.295,2037,0.004,0,0,7.50042859591977e-05,0,0
"CE2",8.295,2038,0.007,0,0,8.57191839533688e-05,0,0
"CE2",8.295,2039,0.013,0,0,0.000107148979941711,0,0
"CE2",8.295,2040,0.011,0,0,9.64340819475399e-05,0,0
"CE2",8.295,2041,0.017,0,0,0.000107148979941711,0,0
"CE2",8.295,2042,0.017,0,0,0.000107148979941711,0,0
"CE2",8.295,2043,0.019,0,0,0.000107148979941711,0,0
"CE2",8.295,2044,0.018,0,0,0.000107148979941711,0,0
"CE2",8.295,2045,0.018,0,0,0.000117863877935882,0,0
"CE2",8.295,2046,0.022,0,0,0.000139293673924224,0,0
"CE2",8.295,2047,0.03,0,0,0.000139293673924224,0,0
"CE2",8.295,2048,0.042,0,0,0.000139293673924224,0,0
"CE2",8.295,2049,0.051,0,0,0.000171438367906738,0,0
"CE2",8.295,2050,0.065,0,0,0.000171438367906738,0,0
"CE3",7.793,2026,0,0,0,0,0,0
"CE3",7.793,2027,0,0,0,0,0,0
"CE3",7.793,2028,0,0,0,0,0,0
"CE3",7.793,2029,0,0,0,0,0,0
"CE3",7.793,2030,0,0,0,0,0,0
"CE3",7.793,2031,0,0,0,0,0,0
"CE3",7.793,2032,0,0,0,0,0,0
"CE3",7.793,2033,0,0,0,0,0,0
"CE3",7.793,2034,0,0,0,0,0,0
"CE3",7.793,2035,0,0,0,0,0,0
"CE3",7.793,2036,0,0,0,0,0,0
"CE3",7.793,2037,0,0,0,0,0,0
"CE3",7.793,2038,0.002,0,0,0,0,0
"CE3",7.793,2039,0,0,0,0,0,0
"CE3",7.793,2040,0.001,0,0,0,0,0
"CE3",7.793,2041,0,0,0,2.72576116880639e-05,0,0
"CE3",7.793,2042,0,0,0,0,0,0
"CE3",7.793,2043,0.004,0,0,0,0,0
"CE3",7.793,2044,0.003,0,0,0,0,0
"CE3",7.793,2045,0.003,0,0,0,0,0
"CE3",7.793,2046,0.006,0,0,2.72576116880639e-05,0,0
"CE3",7.793,2047,0.005,0,0,8.17728350641917e-05,0,0
"CE3",7.793,2048,0.004,0,0,5.45152233761278e-05,0,0
"CE3",7.793,2049,0.003,0,0,5.45152233761278e-05,0,0
"CE3",7.793,2050,0.008,0,0,0.000163545670128383,0,0
"CE4",10.709,2026,0,0,0,0.00634892807052695,0,0
"CE4",10.709,2027,0,0,0,0.00366910438789822,0,0
"CE4",10.709,2028,0,0,0,0.00192847124824684,0,0
"CE4",10.709,2029,0,0,0,0.00125225405730315,0,0
"CE4",10.709,2030,0,0,0,0.000914145461831296,0,0
"CE4",10.709,2031,0,0,0,0.000475856541775195,0,0
"CE4",10.709,2032,0,0,0,0.000275495892606692,0,0
"CE4",10.709,2033,0,0,0,0.000162793027449409,0,0
"CE4",10.709,2034,0,0,0,6.26127028651573e-05,0,0
"CE4",10.709,2035,0,0,0,2.50450811460629e-05,0,0
"CE4",10.709,2036,0.002,0,0,1.25225405730315e-05,0,0
"CE4",10.709,2037,0.004,0,0,1.25225405730315e-05,0,0
"CE4",10.709,2038,0.01,0,0,1.25225405730315e-05,0,0
"CE4",10.709,2039,0.016,0,0,1.25225405730315e-05,0,0
"CE4",10.709,2040,0.016,0,0,1.25225405730315e-05,0,0
"CE4",10.709,2041,0.022,0,0,2.50450811460629e-05,0,0
"CE4",10.709,2042,0.024,0,0,2.50450811460629e-05,0,0
"CE4",10.709,2043,0.027,0,0,2.50450811460629e-05,0,0
"CE4",10.709,2044,0.018,0,0,3.75676217190944e-05,0,0
"CE4",10.709,2045,0.025,0,0,3.75676217190944e-05,0,0
"CE4",10.709,2046,0.03,0,0,6.26127028651573e-05,0,0
"CE4",10.709,2047,0.024,0,0,7.51352434381887e-05,0,0
"CE4",10.709,2048,0.03,0,0,5.00901622921258e-05,0,0
"CE4",10.709,2049,0.038,0,0,6.26127028651573e-05,0,0
"CE4",10.709,2050,0.04,0,0,0.000112702865157283,0,0
"CE5",4.823,2026,0,0,0,0.00470623670488131,0,0
"CE5",4.823,2027,0,0,0,0.0030214039645338,0,0
"CE5",4.823,2028,0,0,0,0.00194838199582086,0,0
"CE5",4.823,2029,0,0,0,0.00144010843169368,0,0
"CE5",4.823,2030,0,0,0,0.000884772500517686,0,0
"CE5",4.823,2031,0,0,0,0.000555335931175994,0,0
"CE5",4.823,2032,0,0,0,0.000338849042751454,0,0
"CE5",4.823,2033,0,0,0,0.000272961728883116,0,0
"CE5",4.823,2034,0,0,0,0.000225899361834303,0,0
"CE5",4.823,2035,0,0,0,0.00017883699478549,0,0
"CE5",4.823,2036,0.002,0,0,0.000122362154326914,0,0
"CE5",4.823,2037,0,0,0,0.000122362154326914,0,0
"CE5",4.823,2038,0.004,0,0,0.000131774627736677,0,0
"CE5",4.823,2039,0.002,0,0,0.000122362154326914,0,0
"CE5",4.823,2040,0.002,0,0,0.000122362154326914,0,0
"CE5",4.823,2041,0.001,0,0,0.000188249468195252,0,0
"CE5",4.823,2042,0.012,0,0,0.000188249468195252,0,0
"CE5",4.823,2043,0.006,0,0,0.00021648688842454,0,0
"CE5",4.823,2044,0.008,0,0,0.000263549255473353,0,0
