"CellID","BlockID","Celldens"
"11509","S1",0.00116831386491118
"11510","S1",0.00143049221583679
"11511","S1",0.00157336468797041
"11512","S1",0.0027031864504236
"11513","S1",0.00282936591894023
"11514","S1",0.00103486803011422
"11515","S1",0.000240281057945677
"11989","S1",0.00897219486171329
"11990","S1",0.00624563820622591
"11991","S1",0.00703973420769984
"11992","S1",0.0115406589535339
"11993","S1",0.0126512346647581
"11994","S1",0.0133307381061084
"11995","S1",0.0103497604366703
"11996","S1",0.00429569899548408
"11997","S1",0.00198401257694827
"11998","S1",0.000774751756106005
"11999","S1",0.000110762988705649
"12468","S1",0.110609413072373
"12469","S1",0.0338092239727324
"12470","S1",0.019266279221614
"12471","S1",0.0206687861078577
"12472","S1",0.0211272545424912
"12473","S1",0.0206981461553958
"12474","S1",0.0195174598289802
"12475","S1",0.0199344903369881
"12476","S1",0.0122827120613784
"12477","S1",0.00454462113765502
"12478","S1",0.0025896740258281
"12479","S1",0.00148989966988548
"12949","S1",0.22835488880273
"12950","S1",0.101202709145924
"12951","S1",0.0361312207758552
"12952","S1",0.0300695983859718
"12953","S1",0.0311984382070358
"12954","S1",0.033875210434089
"12955","S1",0.0341161788510071
"12956","S1",0.0283927370755761
"12957","S1",0.0189466572994182
"12958","S1",0.00889236302676853
"12959","S1",0.00397597887914933
"12960","S1",0.000726931210450286
"13428","S1",0.0190179462442766
"13429","S1",0.146580773790061
"13430","S1",0.195233711161434
"13431","S1",0.0510959093536497
"13432","S1",0.0354542703821169
"13433","S1",0.034145735286823
"13434","S1",0.0376789567935666
"13435","S1",0.0367447377558489
"13436","S1",0.0309340995850538
"13437","S1",0.0202511664350162
"13438","S1",0.0113432887342978
"13439","S1",0.00596509755132162
"13910","S1",0.0789165673758578
"13911","S1",0.261583785414425
"13912","S1",0.145561813210452
"13913","S1",0.0470497216651701
"13914","S1",0.0450145499418427
"13915","S1",0.0467680026805988
"13916","S1",0.0457781075661115
"13917","S1",0.0379736374044758
"13918","S1",0.0276848555280769
"13919","S1",0.0185216730661575
"13920","S1",0.00418935474302999
"14390","S1",0.0127983294848654
"14391","S1",0.0976365926026407
"14392","S1",0.223719929057265
"14393","S1",0.0907763572808929
"14394","S1",0.0636903878061101
"14395","S1",0.0643222670900825
"14396","S1",0.0593994021292943
"14397","S1",0.0500662456128985
"14398","S1",0.0379418225034646
"14399","S1",0.0248381092465473
"14872","S1",0.0245968462472123
"14873","S1",0.231217346146487
"14874","S1",0.204234676905852
"14875","S1",0.146491711706057
"14876","S1",0.0959827087207531
"14877","S1",0.0797387469010638
"14878","S1",0.0646124307706013
"14879","S1",0.0501189758655004
"14880","S1",0.0145432393335351
"15353","S1",0.049726886668779
"15354","S1",0.19100733722803
"15355","S1",0.171094253213327
"15356","S1",0.131281832363371
"15357","S1",0.096380394983393
"15358","S1",0.0777959758624634
"15359","S1",0.0583535363556207
"15834","S1",0.00892093752119526
"15835","S1",0.16248999179016
"15836","S1",0.178956657916928
"15837","S1",0.139586405274544
"15838","S1",0.107221126114681
"15839","S1",0.0884932453567838
"15840","S1",0.0292260125384805
"16314","S1",0.065309314574541
"16315","S1",0.175841056083026
"16316","S1",0.193310382562341
"16317","S1",0.164292148821822
"16318","S1",0.117507453137606
"16319","S1",0.0928839962787458
"16795","S1",0.0732777689481788
"16796","S1",0.160294174455554
"16797","S1",0.235819116272996
"16798","S1",0.183369600714286
"16799","S1",0.120209166675946
"16800","S1",0.0436983557037129
"17275","S1",0.00119737933003253
"17276","S1",0.104364658613398
"17277","S1",0.212541999252915
"17278","S1",0.20348329535481
"17279","S1",0.116612904532014
"17757","S1",0.0858171604887031
"17758","S1",0.194060880366133
"17759","S1",0.245513332638213
"17760","S1",0.0722734392952698
"18237","S1",0.0263865326232311
"18238","S1",0.163438056201466
"18239","S1",0.291
"18718","S1",0.00444505228078665
"18719","S1",0.146001330176274
"18720","S1",0.101554047774992
"19199","S1",0.0522727661086473
"10052","S2",0.453397566234809
"10053","S2",0.457934870460885
"10054","S2",0.173360015991143
"10055","S2",0.0919555902070527
"10056","S2",0.0741303024930988
"10057","S2",0.0229178626860056
"10058","S2",0.00337013889140132
"10531","S2",0.0218654754109036
"10532","S2",0.538475910174636
"10533","S2",0.830073141391374
"10534","S2",0.281374332044153
"10535","S2",0.194812545449941
"10536","S2",0.11694761996071
"10537","S2",0.0535511065364703
"10538","S2",0.0349159958466442
"10539","S2",0.0227974732546318
"10540","S2",0.0145186593488493
"10541","S2",0.00773298046692691
"10542","S2",0.00288450016823262
"10543","S2",0.000602712343932591
"10544","S2",7.37130204809644e-05
"11013","S2",0.26879720733856
"11014","S2",0.762038319048636
"11015","S2",0.275999403045553
"11016","S2",0.258355209603369
"11017","S2",0.163339636328115
"11018","S2",0.101376063212049
"11019","S2",0.0710040032127003
"11020","S2",0.0590178579827281
"11021","S2",0.0535097864350242
"11022","S2",0.0459204060737401
"11023","S2",0.0389278716222328
"11024","S2",0.0280895069879849
"11025","S2",0.017717906462665
"11026","S2",0.00691091449803367
"11027","S2",0.000319083005611372
"11493","S2",0.0246275456489257
"11494","S2",0.747861443254957
"11495","S2",0.987
"11496","S2",0.621553289942584
"11497","S2",0.356053273662008
"11498","S2",0.225673559983068
"11499","S2",0.215499887844922
"11500","S2",0.171938298426573
"11501","S2",0.135196566245663
"11502","S2",0.10784929070958
"11503","S2",0.0964219870985481
"11504","S2",0.0912761040943839
"11505","S2",0.0679384087726978
"11506","S2",0.0274220088059826
"11507","S2",0.0127375589266397
"11508","S2",0.00670252855432105
"11975","S2",0.0296476829122694
"11976","S2",0.114618135476098
"11977","S2",0.19521401359609
"11978","S2",0.213133419318893
"11979","S2",0.359663171166738
"11980","S2",0.289151183236072
"11981","S2",0.265343152932494
"11982","S2",0.215798055737456
"11983","S2",0.211187803677963
"11984","S2",0.179626898043798
"11985","S2",0.179000209838533
"11986","S2",0.159818245460433
"11987","S2",0.0835278198861807
"11988","S2",0.0337559722578988
"12458","S2",0.0250657427741378
"12459","S2",0.158560532989873
"12460","S2",0.121402283983893
"12461","S2",0.119365356020014
"12462","S2",0.0357916249100046
"12463","S2",0.230512602974642
"12464","S2",0.336483614504908
"12465","S2",0.41520759000445
"12466","S2",0.45407934790867
"12467","S2",0.529304378027735
"12944","S2",0.0404883431077087
"12945","S2",0.105045900370112
