"Block","Area","Year","Mean","lower","upper","Density","DensityLO","DensityHI"
"CE1",18.282,2029,0,0,0,5.14244574719737e-05,0,0
"CE1",18.282,2030,0,0,0,5.14244574719737e-05,0,0
"CE1",18.282,2031,0,0,0,3.42829716479824e-05,0,0
"CE1",18.282,2032,0,0,0,3.42829716479824e-05,0,0
"CE1",18.282,2033,0,0,0,5.14244574719737e-05,0,0
"CE1",18.282,2034,0,0,0,6.85659432959649e-05,0,0
"CE1",18.282,2035,0,0,0,6.85659432959649e-05,0,0
"CE1",18.282,2036,0,0,0,3.42829716479824e-05,0,0
"CE1",18.282,2037,0,0,0,1.71414858239912e-05,0,0
"CE1",18.282,2038,0,0,0,1.71414858239912e-05,0,0
"CE1",18.282,2039,0,0,0,1.71414858239912e-05,0,0
"CE1",18.282,2040,0.001,0,0,1.71414858239912e-05,0,0
"CE1",18.282,2041,0.007,0,0,1.71414858239912e-05,0,0
"CE1",18.282,2042,0.007,0,0,1.71414858239912e-05,0,0
"CE1",18.282,2043,0.012,0,0,1.71414858239912e-05,0,0
"CE1",18.282,2044,0.026,0,0,1.71414858239912e-05,0,0
"CE1",18.282,2045,0.036,0,0,3.42829716479824e-05,0,0
"CE1",18.282,2046,0.08,0,1,3.42829716479824e-05,0,0.0546986106552894
"CE1",18.282,2047,0.149,0,1,1.71414858239912e-05,0,0.0546986106552894
"CE1",18.282,2048,0.206,0,2,1.71414858239912e-05,0,0.109397221310579
"CE1",18.282,2049,0.276,0,2,1.71414858239912e-05,0,0.109397221310579
"CE1",18.282,2050,0.373,0,2,0,0,0.109397221310579
"CE1",18.282,2051,0.532,0,3,0,0,0.164095831965868
"CE1",18.282,2052,0.7,0,4,0,0,0.218794442621157
"CE1",18.282,2053,0.886,0,5,1.71414858239912e-05,0,0.273493053276447
"CE1",18.282,2054,1.106,0,7,0,0,0.382890274587026
"CE1",18.282,2055,1.292,0,7,0,0,0.382890274587026
"CE2",8.295,2021,0,0,0,0.000341311489398012,0,0
"CE2",8.295,2022,0,0,0,0.000195035136798864,0,0
"CE2",8.295,2023,0,0,0,9.7517568399432e-05,0,0
"CE2",8.295,2024,0,0,0,0.000109707264449361,0,0
"CE2",8.295,2025,0,0,0,4.8758784199716e-05,0,0
"CE2",8.295,2026,0,0,0,3.6569088149787e-05,0,0
"CE2",8.295,2027,0,0,0,2.4379392099858e-05,0,0
"CE2",8.295,2028,0,0,0,2.4379392099858e-05,0,0
"CE2",8.295,2029,0,0,0,0,0,0
"CE2",8.295,2030,0,0,0,0,0,0
"CE2",8.295,2031,0,0,0,0,0,0
"CE2",8.295,2032,0,0,0,0,0,0
"CE2",8.295,2033,0,0,0,0,0,0
"CE2",8.295,2034,0,0,0,0,0,0
"CE2",8.295,2035,0,0,0,0,0,0
"CE2",8.295,2036,0,0,0,0,0,0
"CE2",8.295,2037,0,0,0,0,0,0
"CE2",8.295,2038,0,0,0,0,0,0
"CE2",8.295,2039,0,0,0,0,0,0
"CE2",8.295,2040,0,0,0,0,0,0
"CE2",8.295,2041,0,0,0,0,0,0
"CE2",8.295,2042,0,0,0,0,0,0
"CE2",8.295,2043,0,0,0,0,0,0
"CE2",8.295,2044,0,0,0,0,0,0
"CE2",8.295,2045,0.005,0,0,0,0,0
"CE2",8.295,2046,0.005,0,0,0,0,0
"CE2",8.295,2047,0.01,0,0,0,0,0
"CE2",8.295,2048,0.01,0,0,0,0,0
"CE2",8.295,2049,0.01,0,0,0,0,0
"CE2",8.295,2050,0.005,0,0,0,0,0
"CE2",8.295,2051,0.005,0,0,0,0,0
"CE2",8.295,2052,0,0,0,0,0,0
"CE2",8.295,2053,0,0,0,0,0,0
"CE2",8.295,2054,0,0,0,0,0,0
"CE2",8.295,2055,0,0,0,0,0,0
"CE3",7.793,2021,0,0,0,0.00116215815241581,0,0
"CE3",7.793,2022,0,0,0,0.000618169230008407,0,0
"CE3",7.793,2023,0,0,0,0.000445081845606053,0,0
"CE3",7.793,2024,0,0,0,0.000271994461203699,0,0
"CE3",7.793,2025,0,0,0,0.000271994461203699,0,0
"CE3",7.793,2026,0,0,0,0.000247267692003363,0,0
"CE3",7.793,2027,0,0,0,0.000123633846001681,0,0
"CE3",7.793,2028,0,0,0,7.41803076010089e-05,0,0
"CE3",7.793,2029,0,0,0,7.41803076010089e-05,0,0
"CE3",7.793,2030,0,0,0,0,0,0
"CE3",7.793,2031,0,0,0,0,0,0
"CE3",7.793,2032,0,0,0,0,0,0
"CE3",7.793,2033,0,0,0,0,0,0
"CE3",7.793,2034,0,0,0,0,0,0
"CE3",7.793,2035,0,0,0,0,0,0
"CE3",7.793,2036,0,0,0,0,0,0
"CE3",7.793,2037,0,0,0,0,0,0
"CE3",7.793,2038,0,0,0,0,0,0
"CE3",7.793,2039,0,0,0,0,0,0
"CE3",7.793,2040,0,0,0,0,0,0
"CE3",7.793,2041,0,0,0,0,0,0
"CE3",7.793,2042,0,0,0,0,0,0
"CE3",7.793,2043,0,0,0,0,0,0
"CE3",7.793,2044,0,0,0,0,0,0
"CE3",7.793,2045,0,0,0,0,0,0
"CE3",7.793,2046,0,0,0,0,0,0
"CE3",7.793,2047,0,0,0,0,0,0
"CE3",7.793,2048,0,0,0,0,0,0
"CE3",7.793,2049,0,0,0,0,0,0
"CE3",7.793,2050,0,0,0,0,0,0
"CE3",7.793,2051,0,0,0,0,0,0
"CE3",7.793,2052,0,0,0,0,0,0
"CE3",7.793,2053,0,0,0,0,0,0
"CE3",7.793,2054,0.004,0,0,0,0,0
"CE3",7.793,2055,0,0,0,0,0,0
"CE4",10.709,2021,0,0,0,0.000557174695696897,0,0
"CE4",10.709,2022,0,0,0,0.000364306531801817,0,0
"CE4",10.709,2023,0,0,0,0.00019286816389508,0,0
"CE4",10.709,2024,0,0,0,0.000107148979941711,0,0
"CE4",10.709,2025,0,0,0,0,0,0
"CE4",10.709,2026,0,0,0,0,0,0
"CE4",10.709,2027,0,0,0,0,0,0
"CE4",10.709,2028,0,0,0,0,0,0
"CE4",10.709,2029,0,0,0,0,0,0
"CE4",10.709,2030,0,0,0,0,0,0
"CE4",10.709,2031,0,0,0,0,0,0
"CE4",10.709,2032,0,0,0,0,0,0
"CE4",10.709,2033,0,0,0,0,0,0
"CE4",10.709,2034,0,0,0,0,0,0
"CE4",10.709,2035,0,0,0,0,0,0
"CE4",10.709,2036,0,0,0,0,0,0
"CE4",10.709,2037,0,0,0,0,0,0
"CE4",10.709,2038,0,0,0,0,0,0
"CE4",10.709,2039,0,0,0,0,0,0
"CE4",10.709,2040,0,0,0,0,0,0
"CE4",10.709,2041,0,0,0,0,0,0
"CE4",10.709,2042,0,0,0,0,0,0
"CE4",10.709,2043,0,0,0,0,0,0
"CE4",10.709,2044,0,0,0,0,0,0
"CE4",10.709,2045,0,0,0,0,0,0
"CE4",10.709,2046,0,0,0,0,0,0
"CE4",10.709,2047,0,0,0,0,0,0
"CE4",10.709,2048,0,0,0,0,0,0
"CE4",10.709,2049,0,0,0,0,0,0
"CE4",10.709,2050,0,0,0,0,0,0
"CE4",10.709,2051,0,0,0,0,0,0
"CE4",10.709,2052,0,0,0,0,0,0
"CE4",10.709,2053,0,0,0,0,0,0
"CE4",10.709,2054,0,0,0,0,0,0
"CE4",10.709,2055,0,0,0,0,0,0
"CE5",4.823,2021,0,0,0,0.00109479970141826,0,0
"CE5",4.823,2022,0,0,0,0.000557352575267479,0,0
"CE5",4.823,2023,0,0,0,9.95272455834785e-05,0,0
"CE5",4.823,2024,0,0,0,7.96217964667828e-05,0,0
"CE5",4.823,2025,0,0,0,0,0,0
"CE5",4.823,2026,0,0,0,0,0,0
"CE5",4.823,2027,0,0,0,0,0,0
"CE5",4.823,2028,0,0,0,0,0,0
"CE5",4.823,2029,0,0,0,0,0,0
"CE5",4.823,2030,0,0,0,0,0,0
"CE5",4.823,2031,0,0,0,0,0,0
"CE5",4.823,2032,0,0,0,0,0,0
"CE5",4.823,2033,0,0,0,0,0,0
"CE5",4.823,2034,0,0,0,0,0,0
"CE5",4.823,2035,0,0,0,0,0,0
"CE5",4.823,2036,0,0,0,0,0,0
"CE5",4.823,2037,0,0,0,0,0,0
"CE5",4.823,2038,0,0,0,0,0,0
"CE5",4.823,2039,0,0,0,0,0,0
"CE5",4.823,2040,0,0,0,0,0,0
"CE5",4.823,2041,0,0,0,0,0,0
"CE5",4.823,2042,0,0,0,0,0,0
"CE5",4.823,2043,0,0,0,0,0,0
"CE5",4.823,2044,0,0,0,0,0,0
"CE5",4.823,2045,0,0,0,0,0,0
"CE5",4.823,2046,0,0,0,0,0,0
"CE5",4.823,2047,0,0,0,0,0,0
"CE5",4.823,2048,0,0,0,0,0,0
"CE5",4.823,2049,0,0,0,0,0,0
"CE5",4.823,2050,0,0,0,0,0,0
"CE5",4.823,2051,0,0,0,0,0,0
"CE5",4.823,2052,0,0,0,0,0,0
"CE5",4.823,2053,0,0,0,0,0,0
"CE5",4.823,2054,0,0,0,0,0,0
"CE5",4.823,2055,0,0,0,0,0,0
"NE1",3.55,2021,0,0,0,0,0,0
"NE1",3.55,2022,0,0,0,0,0,0
"NE1",3.55,2023,0,0,0,0,0,0
"NE1",3.55,2024,0,0,0,0,0,0
"NE1",3.55,2025,0,0,0,0,0,0
"NE1",3.55,2026,0,0,0,0,0,0
"NE1",3.55,2027,0,0,0,0,0,0
"NE1",3.55,2028,0,0,0,0,0,0
"NE1",3.55,2029,0,0,0,0,0,0
"NE1",3.55,2030,0,0,0,0,0,0
"NE1",3.55,2031,0,0,0,0,0,0
"NE1",3.55,2032,0,0,0,0,0,0
"NE1",3.55,2033,0,0,0,0,0,0
"NE1",3.55,2034,0,0,0,0,0,0
"NE1",3.55,2035,0,0,0,0.00115141047783535,0,0
"NE1",3.55,2036,0,0,0,0.00115141047783535,0,0
"NE1",3.55,2037,0,0,0,0.00460564191134139,0,0
"NE1",3.55,2038,0,0,0,0.0149683362118595,0,0
"NE1",3.55,2039,0,0,0,0.0172711571675302,0,0
"NE1",3.55,2040,0,0,0,0.0299366724237191,0,0
"NE1",3.55,2041,0,0,0,0.0483592400690846,0,0
"NE1",3.55,2042,0,0,0,0.0656303972366148,0,0
"NE1",3.55,2043,0,0,0,0.104778353483017,0,0
"NE1",3.55,2044,0,0,0,0.177317213586644,0,0
"NE1",3.55,2045,0,0,0,0.240644789867588,0,0
"NE1",3.55,2046,0,0,0,0.330454807138745,0,0
"NE1",3.55,2047,0,0,0,0.439838802533103,0,0
"NE1",3.55,2048,0,0,0,0.514680483592401,0,0
"NE1",3.55,2049,0,0,0,0.586067933218192,0,0
"NE1",3.55,2050,0,0,0,0.686240644789868,0,0
"NE1",3.55,2051,0,0,0,0.819804260218768,0,0
"NE1",3.55,2052,0,0,0,0.92573402417962,0,0
"NE1",3.55,2053,0,0,0,1.04202648244099,0,0
"NE1",3.55,2054,0,0,0,1.17789291882556,0,0
"NE1",3.55,2055,0,0,0,1.32181922855498,0,0
"NE2",9.472,2021,0,0,0,0,0,0
"NE2",9.472,2022,0,0,0,0,0,0
"NE2",9.472,2023,0,0,0,0,0,0
"NE2",9.472,2024,0,0,0,0,0,0
"NE2",9.472,2025,0,0,0,0,0,0
"NE2",9.472,2026,0,0,0,0,0,0
"NE2",9.472,2027,0,0,0,0,0,0
"NE2",9.472,2028,0,0,0,0,0,0
"NE2",9.472,2029,0,0,0,0,0,0
"NE2",9.472,2030,0,0,0,0,0,0
"NE2",9.472,2031,0,0,0,0,0,0
"NE2",9.472,2032,0,0,0,0,0,0
"NE2",9.472,2033,0,0,0,0,0,0
"NE2",9.472,2034,0,0,0,0,0,0
"NE2",9.472,2035,0,0,0,0,0,0
"NE2",9.472,2036,0,0,0,0,0,0
"NE2",9.472,2037,0,0,0,0,0,0
"NE2",9.472,2038,0,0,0,0,0,0
"NE2",9.472,2039,0,0,0,0,0,0
"NE2",9.472,2040,0,0,0,0.000109397221310579,0,0
"NE2",9.472,2041,0,0,0,0.000437588885242315,0,0
"NE2",9.472,2042,0,0,0,0.000437588885242315,0,0
"NE2",9.472,2043,0,0,0,0.00109397221310579,0,0
"NE2",9.472,2044,0,0,0,0.00164095831965868,0,0
"NE2",9.472,2045,0,0,0,0.00251613609014331,0,0
"NE2",9.472,2046,0,0,0,0.00470408051635488,0,0
"NE2",9.472,2047,0,0,0,0.00798599715567225,0,0
"NE2",9.472,2048,0,0,0,0.0121430915654742,0,0
"NE2",9.472,2049,0,0,0,0.0165189804178974,0,0
"NE2",9.472,2050,0,0,0,0.0213324581555628,0,0
"NE2",9.472,2051,0,0,0,0.0296466469751668,0,0
"NE2",9.472,2052,0,0,0,0.0382890274587025,0,0
"NE2",9.472,2053,0,0,0,0.0478065857127229,0,0
"NE2",9.472,2054,0,0,0,0.0603872661634395,0,0
"NE2",9.472,2055,0,0,0,0.0705612077453233,0,0
"NE3",36.687,2021,0,0,0,0,0,0
"NE3",36.687,2022,0,0,0,0,0,0
"NE3",36.687,2023,0,0,0,0,0,0
"NE3",36.687,2024,0,0,0,0,0,0
"NE3",36.687,2025,0,0,0,0,0,0
"NE3",36.687,2026,0,0,0,0,0,0
"NE3",36.687,2027,0,0,0,0,0,0
"NE3",36.687,2028,0,0,0,0,0,0
"NE3",36.687,2029,0,0,0,0,0,0
"NE3",36.687,2030,0,0,0,0,0,0
"NE3",36.687,2031,0,0,0,0,0,0
"NE3",36.687,2032,0,0,0,0,0,0
"NE3",36.687,2033,0,0,0,0,0,0
"NE3",36.687,2034,0,0,0,0,0,0
"NE3",36.687,2035,0,0,0,0,0,0
"NE3",36.687,2036,0,0,0,0,0,0
"NE3",36.687,2037,0,0,0,0,0,0
"NE3",36.687,2038,0,0,0,0,0,0
"NE3",36.687,2039,0,0,0,0,0,0
"NE3",36.687,2040,0,0,0,0,0,0
"NE3",36.687,2041,0,0,0,0,0,0
"NE3",36.687,2042,0,0,0,0,0,0
"NE3",36.687,2043,0,0,0,0,0,0
"NE3",36.687,2044,0,0,0,0,0,0
"NE3",36.687,2045,0,0,0,0,0,0
"NE3",36.687,2046,0,0,0,0,0,0
"NE3",36.687,2047,0,0,0,0,0,0
"NE3",36.687,2048,0,0,0,0,0,0
"NE3",36.687,2049,0,0,0,0,0,0
"NE3",36.687,2050,0,0,0,0,0,0
"NE3",36.687,2051,0,0,0,0,0,0
"NE3",36.687,2052,0,0,0,0,0,0
"NE3",36.687,2053,0,0,0,0,0,0
"NE3",36.687,2054,0,0,0,0.000256640574874888,0,0
"NE3",36.687,2055,0,0,0,0,0,0
"NE4",9.324,2021,0,0,0,0,0,0
"NE4",9.324,2022,0,0,0,0,0,0
"NE4",9.324,2023,0,0,0,0,0,0
"NE4",9.324,2024,0,0,0,0,0,0
"NE4",9.324,2025,0,0,0,0,0,0
"NE4",9.324,2026,0,0,0,0,0,0
"NE4",9.324,2027,0,0,0,0,0,0
"NE4",9.324,2028,0,0,0,0,0,0
"NE4",9.324,2029,0,0,0,0,0,0
"NE4",9.324,2030,0,0,0,0,0,0
"NE4",9.324,2031,0,0,0,0,0,0
"NE4",9.324,2032,0,0,0,0,0,0
"NE4",9.324,2033,0,0,0,0,0,0
"NE4",9.324,2034,0,0,0,0,0,0
"NE4",9.324,2035,0,0,0,0,0,0
"NE4",9.324,2036,0,0,0,0,0,0
"NE4",9.324,2037,0,0,0,0,0,0
"NE4",9.324,2038,0,0,0,0,0,0
"NE4",9.324,2039,0,0,0,0,0,0
"NE4",9.324,2040,0,0,0,0,0,0
"NE4",9.324,2041,0,0,0,0,0,0
"NE4",9.324,2042,0,0,0,0,0,0
"NE4",9.324,2043,0,0,0,0,0,0
"NE4",9.324,2044,0,0,0,0,0,0
"NE4",9.324,2045,0,0,0,0,0,0
"NE4",9.324,2046,0,0,0,0,0,0
"NE4",9.324,2047,0,0,0,0,0,0
"NE4",9.324,2048,0,0,0,0,0,0
"NE4",9.324,2049,0,0,0,0,0,0
"NE4",9.324,2050,0,0,0,0,0,0
"NE4",9.324,2051,0,0,0,0,0,0
"NE4",9.324,2052,0,0,0,0,0,0
"NE4",9.324,2053,0,0,0,0,0,0
"NE4",9.324,2054,0,0,0,0,0,0
"NE4",9.324,2055,0,0,0,0,0,0
"NE5",363.228,2021,0,0,0,0,0,0
"NE5",363.228,2022,0,0,0,0,0,0
"NE5",363.228,2023,0,0,0,0,0,0
"NE5",363.228,2024,0,0,0,0,0,0
"NE5",363.228,2025,0,0,0,0,0,0
"NE5",363.228,2026,0,0,0,0,0,0
"NE5",363.228,2027,0,0,0,0,0,0
"NE5",363.228,2028,0,0,0,0,0,0
"NE5",363.228,2029,0,0,0,0,0,0
"NE5",363.228,2030,0,0,0,0,0,0
"NE5",363.228,2031,0,0,0,0,0,0
"NE5",363.228,2032,0,0,0,0,0,0
"NE5",363.228,2033,0,0,0,0,0,0
"NE5",363.228,2034,0,0,0,0,0,0
"NE5",363.228,2035,0,0,0,0,0,0
"NE5",363.228,2036,0,0,0,0,0,0
"NE5",363.228,2037,0,0,0,0,0,0
"NE5",363.228,2038,0,0,0,0,0,0
"NE5",363.228,2039,0,0,0,0,0,0
"NE5",363.228,2040,0,0,0,0,0,0
"NE5",363.228,2041,0,0,0,0,0,0
"NE5",363.228,2042,0,0,0,0,0,0
"NE5",363.228,2043,0,0,0,0,0,0
"NE5",363.228,2044,0,0,0,0,0,0
"NE5",363.228,2045,0,0,0,0,0,0
"NE5",363.228,2046,0,0,0,0,0,0
"NE5",363.228,2047,0,0,0,0,0,0
"NE5",363.228,2048,0,0,0,0,0,0
"NE5",363.228,2049,0,0,0,0,0,0
"NE5",363.228,2050,0,0,0,0,0,0
"NE5",363.228,2051,0,0,0,0,0,0
"NE5",363.228,2052,0,0,0,0,0,0
"NE5",363.228,2053,0,0,0,0,0,0
"NE5",363.228,2054,0,0,0,0,0,0
"NE5",363.228,2055,0,0,0,0,0,0
